smiles,mmp
OC(=O)\C=C\c1ccc(Cn2ccnc2)cc1,0.0
CC(C)(C)c1nnc(NS(=O)(=O)c2ccccc2)s1,1.0
Clc1ccc(cc1)C(c2ccccc2Cl)C(Cl)(Cl)Cl,1.0
COc1ccc(cc1OC2CCCC2)[C@@]3(CC[C@H](CC3)C(=O)O)C#N,0.0
COc1ccc(cc1OC)S(=O)(=O)N2[C@H](C(=O)N3CCC[C@@H]3C(=O)N)[C@](O)(c4ccccc4Cl)c5cc(Cl)ccc25,0.0
CCOC(=O)CC#N,0.0
C\C=C(\CC[C@@H](C)[C@H]1CC[C@H]2C3=CC[C@H]4[C@H](C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)/C(C)C,0.0
Clc1ccc(cc1)C#N,0.0
Oc1cc(Cl)ccc1Cl,1.0
CC[C@@H](C)CCCCC(=O)N[C@@H](CCNCS(=O)(=O)[O-])C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCNCS(=O)(=O)[O-])C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCNCS(=O)(=O)[O-])NC1=O)[C@@H](C)O,0.0
CCN(CC)c1ccc(N)cc1,1.0
CCC1(CC)C(=O)NC(=NC1=O)[O-],0.0
CCCC(C)C(O)CC,0.0
O=CN1CCCCC1,0.0
CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3OC(=O)C)N(C)C)[C@@H](C)C[C@]4(CO4)C(=O)[C@H](C)[C@@H](OC(=O)C)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(=O)C,0.0
CN(C)CCN(Cc1cccs1)c2ccccn2,0.0
CC(C)C(=O)c1ccccc1,0.0
Cc1ccc(cc1N(=O)=O)N(=O)=O,0.0
OC(=O)CC(=O)C(=O)O,0.0
Cc1onc(N)c1,0.0
OC(=O)[C@H]1CN(C\C=C\P(=O)(O)O)CCN1,0.0
CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n2cncn2,0.0
CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,0.0
CCCCC,0.0
COCCCN,0.0
ClN1C(=O)CCC1=O,0.0
O[C@@H](C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)[O-])CSc3nnnn3CS(=O)(=O)[O-])c4ccccc4,0.0
Clc1cc(Cl)c(cc1Cl)N(=O)=O,0.0
c1nnc[nH]1,0.0
COC(=O)[C@@H](N)CS,0.0
CCCCCCCCCCCCCC[N+](C)(C)C,1.0
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC[C@]4(O)C(=O)CO,0.0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)C(C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O)OC,0.0
CCNc1nc(NC(C)CC)nc(OC)n1,0.0
CC(=O)OCC(CCn1cnc2cnc(N)nc12)COC(=O)C,0.0
NC12CC3CC(CC(C3)C1)C2,0.0
OC(=O)Cc1ccc(cc1)c2ccccc2,0.0
Cc1ccc2ncccc2c1,0.0
O=C(OCC=Cc1ccccc1)C=Cc2ccccc2,0.0
CCCCCCCOC(=O)CCC,0.0
CC(=O)NCc1c(I)c(NC(=O)C)c(I)c(C(=O)O)c1I,0.0
COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,0.0
CCCCCC1Nc2cc(c(cc2S(=O)(=O)N1)S(=O)(=O)N)C(F)(F)F,0.0
CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,0.0
C\C(=C/c1ccccc1)\C=C2SC(=S)N(CC(=O)O)C2=O,0.0
CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,1.0
Nc1ccc(Cl)c(Cl)c1,0.0
Nc1ccc(N=Nc2ccccc2)c(N)c1,1.0
NC(=O)c1cc[n+](CC2=C(N3[C@@H](SC2)[C@H](NC(=O)[C@H](c4ccccc4)S(=O)(=O)[O-])C3=O)C(=O)[O-])cc1,0.0
CCCCCCCCCCCC(=O)OC,0.0
CC(=O)OC(c1ccccc1)C(Cl)(Cl)Cl,1.0
CC1CC(CC(C)(C)C1)OC(=O)C(O)c2ccccc2,1.0
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-],0.0
COC(=O)c1c(C)cc(O)c(C)c1O,1.0
O=CC(=O)c1ccccc1,0.0
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,0.0
CCCCCCCCOc1ccc(cc1)C(=O)O,1.0
CCCCC(CC)COC(=O)CC#N,0.0
CC(C)NCC(O)c1ccc2ccccc2c1,0.0
Cc1ccccc1CCO,0.0
CCN1C=C(C(=O)O)C(=O)c2cc3OCOc3cc12,0.0
CCCCC\C=C/C\C=C/CCCCCCCC(=O)NC(C)c1ccccc1,0.0
CCCCCCCCCCCCCC(=O)OC,0.0
CCCCCCn1cc[n+](C)c1,0.0
O[C@@H](CNCCOc1ccc(CC(=O)O)cc1)c2ccccc2,0.0
CCCCC\C=C/C\C=C/CCCCCCCC(=O)OCC,0.0
COC(=O)c1ccc(I)cc1S(=O)(=O)[N-]C(=O)Nc2nc(C)nc(OC)n2,0.0
CC(C)CCCCCOC(=O)c1ccccc1C(=O)OCCCCCC(C)C,0.0
C[N+]1(CC2COC(O2)(C3CCCCC3)c4ccccc4)CCCCC1,0.0
CC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,0.0
Nc1ccc(cc1)S(=O)(=O)Nc2ccccn2,0.0
CC(C)CCCCCOC(=O)CS,0.0
CCCN(CCC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,1.0
CC(=C)C(=O)OCCCCCCOC(=O)C(=C)C,0.0
CCOC(=O)C1OC1c2ccccc2,0.0
CC[C@@H]1C=C(C)C[C@H](C)C[C@H](OC)[C@H]2O[C@](O)([C@H](C)C[C@@H]2OC)C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@@H]([C@H](C)[C@@H](O)CC1=O)\C(=C\[C@@H]4CC[C@@H](Cl)[C@@H](C4)OC)\C,0.0
CN(C)c1ccncc1,0.0
CNC(=O)Oc1ccccc1C(=O)Nc2ccccc2,1.0
CN\C=N\c1ccc(C)cc1C,0.0
COc1cc(C)c(C=C\C(=C\C=C\C(=C\C(=O)O)\C)\C)c(C)c1C,0.0
CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)[O-])C[n+]3cccc4CCCc34)\c5csc(N)n5,0.0
COc1cc(ccc1N)N(=O)=O,0.0
OCCCCC(O)CO,0.0
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,0.0
Oc1ccc(cc1)S(=O)(=O)[O-],0.0
CCC(C)COC(=O)C,0.0
NC1=Nc2c(ncn2COC(CO)CO)C(=O)N1,0.0
Cc1cc(O)c(cc1Sc2cc(c(O)cc2C)C(C)(C)C)C(C)(C)C,1.0
CNC1=Nc2ccc(Cl)cc2C(=[N+]([O-])C1)c3ccccc3,0.0
CCCCCCCCCCCCCCCC[N+](C)(C)CC,1.0
COc1ccc(cc1)C(=O)C,0.0
Oc1c(Cl)c(Cl)cc(Cl)c1Cl,1.0
CC=CC(=O)O,0.0
CC(C)CC(=O)C1C(=O)c2ccccc2C1=O,1.0
CC(=O)CC(=O)c1ccccc1,0.0
CNC(=O)Oc1cccc2ccccc12,1.0
Nc1cc(nc(N)[n+]1[O-])N2CCCCC2,0.0
COc1ccc2cc(ccc2c1)[C@H](C)C(=O)[O-],0.0
CCCCCC1CCCC(=O)O1,0.0
CN1C(=O)NC(=O)c2c1ncn2C,0.0
CN(C)C(=O)C,0.0
CC[C@]12CC[C@H]3[C@@H](CCC4=C\C(=N\O)\CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,1.0
COc1ccc(cc1)C(c2ccc(OC)cc2)C(Cl)(Cl)Cl,1.0
CC1=CCCC(=C)[C@H]2CC(C)(C)[C@@H]2CC1,0.0
CC(C)CP(=S)([S-])CC(C)C,0.0
Cc1ccc(cc1)\C(=C/CN2CCCC2)\c3ccccn3,0.0
COc1ccc2C[C@@H]3[C@@H]4CC[C@@H](O)[C@@H]5Oc1c2[C@]45CCN3C,0.0
CC(c1ccc(C)c(C)c1)c2ccc(C)c(C)c2,0.0
CC(=C)C(=O)OCCOc1ccccc1,0.0
Oc1c(cc(c2ccc(cc12)S(=O)(=O)O)N(=O)=O)N(=O)=O,0.0
CCCCCNCCCCC,0.0
c1ccc2scnc2c1,0.0
C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,0.0
COC(=O)c1ccc(C=O)cc1,0.0
CO[C@H]1[C@@H](CC(=O)O[C@H](C)CC=CC=C[C@H](O[C@@H]2CC[C@@H]([C@@H](C)O2)N(C)C)[C@H](C)C[C@H](CC=O)[C@@H]1O[C@@H]3O[C@H](C)[C@@H](O[C@H]4C[C@@](C)(O)[C@@H](O)[C@H](C)O4)[C@@H]([C@H]3O)N(C)C)OC(=O)C,0.0
OC(=O)CN1C(=O)N(Cc2ccc(Br)cc2F)C(=O)c3ccc(Cl)cc13,0.0
NC(=O)CI,0.0
CCCNC(C)(C)COC(=O)c1ccccc1,0.0
CNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1N)n2cnc3c(NCc4cc(Cl)ccc4OCc5onc(C)c5)ncnc23,0.0
CC(=O)OCC(COC(=O)C)OC(=O)C,0.0
CCOC(=O)CCl,0.0
OC(=O)C=CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2nccs2,0.0
O=C(NCc1cccnc1)Nc2ccc(cc2)N(=O)=O,1.0
CN(C)N=O,0.0
CCC(CC)C(=O)O,0.0
SC(=S)N1CCNCC1,0.0
CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@H](C)Cl)[C@H]2O[C@H](SC)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]2O,0.0
CC(=C)C(=O)OCCOC1CC2CC1C3C=CCC23,0.0
CCN(Cc1cccc(c1)S(=O)(=O)O)c2ccccc2,0.0
CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(c1)C(=O)OCC(CC)CCCC,0.0
CC(CCC(=O)O)C(=O)O,0.0
[O-]Cl(=O)=O,0.0
CC1(C)C2CCC(C2)C1=C,0.0
CC(C)CC(C)CC(=O)CC(C)C,0.0
COc1cc2CC[N+](C)(CCCOC(=O)CC\C=C\CCC(=O)OCCC[N+]3(C)CCc4cc(OC)c(OC)cc4[C@H]3Cc5cc(OC)c(OC)c(OC)c5)[C@H](Cc6cc(OC)c(OC)c(OC)c6)c2cc1OC,0.0
CC1(C)[C@@H](\C=C(/Cl)\C(F)(F)F)[C@H]1C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2,1.0
C[C@@H]1[C@@H]2Cc3ccc(O)cc3[C@@]1(C)CCN2CCc4ccccc4,0.0
Cc1cc(O)ccc1Cl,1.0
CCN(Cc1cccc(c1)S(=O)(=O)[O-])c2ccc(cc2)C(=C3C=CC(=[N+](CC)Cc4cccc(c4)S(=O)(=O)[O-])C=C3)c5ccccc5S(=O)(=O)[O-],0.0
OC[C@H]1O[C@@H](Oc2cccc3[C@@H]([C@@H]4c5cccc(O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)c5C(=O)c7c(O)cc(cc47)C(=O)O)c8cc(cc(O)c8C(=O)c23)C(=O)O)[C@H](O)[C@@H](O)[C@@H]1O,0.0
C1CCOC1,0.0
NNC(=N)N,0.0
OC[C@H]1O[C@H](C[C@@H]1O)N2C=C(F)C(=O)NC2=O,0.0
Clc1cc(Cl)nc(Cl)n1,0.0
CC(C)CC(=O)Oc1ccc(C)cc1,0.0
C[C@](N)(Cc1ccc(O)cc1)C(=O)O,0.0
CCOC(=O)NNc1nncc2ccccc12,0.0
O=C(CCC1CCN(Cc2ccccc2)CC1)c3ccc4CCCCNc4c3,0.0
CCSC(=O)N(CC(C)C)CC(C)C,0.0
OC(=O)c1nc(Cl)ccc1Cl,0.0
ClCCCCCCCl,0.0
CCCC1CCCC(=O)O1,0.0
[NH3+]O,0.0
CCCCCCCCCI,0.0
O=C1CN=C(c2ccccc2)c3cc(ccc3N1)N(=O)=O,0.0
OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)C(=O)[O-],0.0
CCOCCC(=O)OCC,0.0
CCO\N=C(\CC)/C1=C(O)CC(CC1=O)c2c(C)cc(C)cc2C,0.0
CCc1c(nn(c2ccc(Cl)cc2Cl)c1c3ccc(Br)cc3)C(=O)NN4CCCCC4,1.0
Cc1ccc2N=C(N)NC(=O)c2c1Sc3ccncc3,0.0
COC(=O)c1c(Cl)c(Cl)c(C(=O)OC)c(Cl)c1Cl,0.0
BrCCCBr,0.0
NS(=O)(=O)c1ccc(Cl)c(c1)S(=O)(=O)N,0.0
CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@]12C,0.0
NS(=O)(=O)c1cc2c(NC(Cc3ccccc3)NS2(=O)=O)cc1Cl,0.0
CCCSSC(=C(C)N(Cc1cnc(C)nc1N)C=O)CCO,0.0
CC(C)COC(=O)COc1ccc(Cl)cc1Cl,0.0
C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0.0
CCc1ccc2C(=O)c3ccccc3C(=O)c2c1,1.0
CCCCCCCCN(C)C,0.0
CCCCCCCCCCC1CO1,0.0
CC(C)(C#N)C(C)(C)C#N,0.0
N#Cc1cccc(c1)C#N,0.0
CN1CCCCC1C(=O)Nc2c(C)cccc2C,0.0
Oc1c(Cl)cc(Cl)c2cccnc12,1.0
CCCCCCCC[P+](CCCCCCCC)(CCCCCCCC)CCCCCCCC,1.0
CN(C)CCOC(=O)C(c1ccccc1)C2(O)CCCC2,0.0
C[N+](C)(C)CCCl,0.0
COc1cc(CC=C)ccc1O,0.0
Nc1ccc2cc(cc(O)c2c1N=Nc3ccccc3C(F)(F)F)S(=O)(=O)[O-],0.0
CSc1cnccn1,0.0
CC1(C)N(Br)C(=O)N(Br)C1=O,0.0
Cc1nccn1c2ccc(Sc3cccc(c3)C4(CCOCC4)C(=O)N)cc2,0.0
COC(=O)C1CCC(CC1)C(=O)OC,0.0
CCOC(=O)c1c(C)n(C)c2ccc(O)cc12,1.0
OC(=O)CC(Cl)C(=O)O,1.0
CCn1cc[n+](C)c1C,0.0
Fc1ccc(cc1N(=O)=O)N(=O)=O,1.0
CC(C)[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@@H](N)CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O,0.0
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,0.0
NCc1ccccc1CC(=O)N[C@H]2[C@H]3SCC(=C(N3C2=O)C(=O)O)CSc4nnnn4CC(=O)O,0.0
CC(C)C(Nc1ccc(cc1Cl)C(F)(F)F)C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,1.0
CC#CCC(C)[C@H](O)\C=C\C1[C@H](O)C[C@@H]2C\C(=C/CCCC(=O)O)\C[C@H]12,0.0
CC1(C)NC(=O)N(C1=O)c2ccc(c(c2)C(F)(F)F)N(=O)=O,0.0
Clc1ccccn1,0.0
COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,1.0
CCCCOCC1CO1,0.0
CCc1ccccc1CC,0.0
OCCOCCOCCO,0.0
Cc1cccc(C)c1NC(=O)CN2CCCCCC2,0.0
C[C@@H](O)[C@@H]1[C@H]2CC(=C(N2C1=O)C(=O)O)SCCNC=N,0.0
Nc1cc(ccc1C(=O)O)N(=O)=O,1.0
O=C1OC(=O)c2cc(Oc3ccc4C(=O)OC(=O)c4c3)ccc12,0.0
N(Nc1ccccc1)c2ccccc2,0.0
OCCCO,0.0
C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@H]34)[C@@H]2C1,0.0
Oc1cc(O)c(Cl)cc1Cl,1.0
CN(CCO)CC(O)Cn1cnc2N(C)C(=O)N(C)C(=O)c12,0.0
NC(=O)[O-],0.0
C[C@]12CC[C@H]3[C@@H](CCC4=CCCC[C@H]34)[C@@H]1CC[C@]2(O)C#C,1.0
BrCC(=O)c1ccccc1,0.0
CCCCCC\C=C\C(=O)OC,0.0
CN1[C@H]2CC[C@@H]1CC(C2)OC(c3ccccc3)c4ccccc4,0.0
COCCCOc1ccnc(CS(=O)c2nc3ccccc3[n-]2)c1C,0.0
Oc1ccc(Cl)c2cccnc12,1.0
CC(=C)c1ccccc1,0.0
COc1nc(N)nc2[nH]cnc12,0.0
O=C(Oc1ccccc1)Oc2ccccc2,0.0
Oc1ccc(C=C(C#N)C#N)cc1O,1.0
CC(N(O)C(=O)N)c1cc2ccccc2s1,0.0
OC1(CCCCC1)C#C,0.0
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2[C@@H](CN(C)C2=O)C(=O)O,0.0
[O-]S(=O)(=O)c1ccc2ccccc2c1,0.0
O=C1CCCCO1,0.0
C[C@H]1O[C@H](C[C@H](O)[C@@H]1O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](C)O3)[C@@H](C)O2)O[C@H]5CC[C@@]6(C)[C@H](CC[C@@H]7[C@@H]6C[C@@H](O)[C@]8(C)[C@H](CC[C@]78O)C9=CC(=O)OC9)C5,1.0
CC(C)COC(=O)c1ccc(N)cc1,0.0
Cc1c(N)cccc1N(=O)=O,0.0
Oc1ccc2c(OC(=O)c3c2oc4cc(O)ccc34)c1,1.0
CCc1cccc(c1)N(C)C(=N)Nc2cccc3ccccc23,0.0
CCCCc1c(C)nc(NCC)nc1O,0.0
CC(C)CNCC(C)C,0.0
CN1CCC(O)(C(C1)C(=O)c2ccc(F)cc2)c3ccc(F)cc3,0.0
N[C@@H](C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)Cl)c3ccccc3,0.0
CCOc1ccc2C[C@@H]3[C@@H]4C=C[C@H](O)[C@@H]5Oc1c2[C@]45CCN3C,0.0
CC(C)CCCCCCCOC(=O)c1ccc(C(=O)OCCCCCCCC(C)C)c(c1)C(=O)OCCCCCCCC(C)C,0.0
CCCCCCCCCCCCCC[P+](CCCC)(CCCC)CCCC,1.0
CC(C)C(Br)C(=O)NC(=O)N,0.0
Brc1ccc(cc1)c2ccccc2,0.0
CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CCCN2c3ccccc3Sc4ccc(cc24)S(=O)(=O)N(C)C)CC1,0.0
CCOP(=O)(Cl)Cl,0.0
OC(=O)c1cccc(Cl)n1,0.0
CC(C)CCCCCCN,0.0
CCCCCCCC#N,0.0
CC(C)CON=O,0.0
CCOc1ccc(NC(=O)CC(C)O)cc1,0.0
CCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(c1)C(=O)O,0.0
CCC(CC)Nc1ccc(C)c(C)c1,0.0
COc1ccc(cc1)C(=O)CC(=O)c2ccc(cc2)C(C)(C)C,0.0
CN(C)CCCNC(=O)C(=C)C,0.0
CC\C=C/CCO,0.0
CCCCc1ccc(O)cc1,1.0
CCCCCCC(C)OC(=O)COc1nc(F)c(Cl)c(N)c1Cl,1.0
Nc1ccc(cc1)C(=O)Nc2ccccc2N,1.0
O[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC6CCC6)c45,0.0
CC(C)N1C(=O)c2ccccc2C1=O,0.0
OCN1C(NC(=O)NCNC(=O)NC2N(CO)C(=O)NC2=O)C(=O)NC1=O,0.0
OC(=O)C(Cl)Cl,0.0
CCCCCCCOC(=O)C,0.0
ClC1=C(Cl)C2(Cl)C(CBr)CC1(Cl)C2(Cl)Cl,1.0
CC(C)COC(=O)CCCCC(=O)OCC(C)C,0.0
COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]34O[C@@H]3C[C@@]5(C)[C@@H](CC[C@@]56CCC(=O)O6)[C@H]14,0.0
CC(=O)OC1CC(CC=C1C)C(=C)C,0.0
C[N+](C)(C)CC1CO1,0.0
Oc1nc(Cl)c(Cl)cc1Cl,1.0
C1CNCCN1,0.0
CC(=O)Nc1ccccc1O,0.0
CCOC(=O)COC(=O)c1ccccc1C(=O)OCC,0.0
CNC(=O)c1c(I)c(N(C)C(=O)C)c(I)c(C(=O)NCC(=O)Nc2c(I)c(C(=O)O)c(I)c(C(=O)NCCO)c2I)c1I,0.0
CCC=O,0.0
CC(O)CN(C)C,0.0
CC(C)NC(=O)NC(C)C,0.0
OC1N=C(c2ccccc2Cl)c3cc(Cl)ccc3NC1=O,0.0
COCCOC[C@H](CC1(CCCC1)C(=O)N[C@@H]2CC[C@@H](CC2)C(=O)O)C(=O)Oc3ccc4CCCc4c3,0.0
Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,0.0
CC(C)[C@@H]1CC[C@H](CC1)C(=O)N[C@H](Cc2ccccc2)C(=O)O,0.0
CCCCCCC\C=C\C=O,0.0
Oc1ccc(Cl)cc1Cc2ccccc2,1.0
CCCCCCCCCCCCOS(=O)(=O)O,0.0
CC(COCC(C)OC(=O)c1ccccc1)OC(=O)c2ccccc2,0.0
O=C(Nc1ccccc1)Nc2cnns2,1.0
CC(C(=O)OCC(=O)N(C)C)c1ccc2Oc3nc(C)ccc3Cc2c1,0.0
ClP(Cl)c1ccccc1,0.0
COC(Cc1ccccc1)OC,0.0
OC(=O)Cc1sc(nc1c2ccc(Cl)cc2)c3ccccc3,1.0
CC(=O)OC\C=C(/C)\C=C\C=C(/C)\C=CC1=C(C)CCCC1(C)C,0.0
CC(CCCC(C)(C)O)CC=O,0.0
NCCCC[C@H](N)C(=O)O,0.0
CCC(=O)OCc1ccc(OC)cc1,0.0
CNC(=O)Oc1ccc2N(C)[C@H]3N(C)CC[C@@]3(C)c2c1,0.0
CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,1.0
COC1=CC(=O)OC(CCc2ccccc2)C1,0.0
CC(=O)CCc1ccccc1,0.0
CCCCCCCCOCCC#N,0.0
CC(C)(C)N,0.0
CCOC(=O)C(=O)OCC,0.0
C[N+](C)(C)CC(=O)[O-],0.0
O=C1NC(=O)[C@H]2[C@H]3C[C@H](C=C3)[C@@H]12,0.0
CC(=C)[C@H]1CCC(=CC1)C=O,0.0
CCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CCl,1.0
C1CCC2OC2C1,0.0
Cc1ccccc1OCC(=O)O,0.0
Clc1ccc2N(C3CCN(CCCN4C(=O)Nc5ccccc45)CC3)C(=O)Nc2c1,0.0
COC(=O)C,0.0
CC(C)C1CCC(C)CC1OC(=O)c2ccccc2N,1.0
[O-]C(=O)CS,0.0
NS(=O)(=O)c1ccccc1Cl,0.0
CC(C)(C)C1CCCCC1O,0.0
CCOC(=O)c1ccccc1OC,0.0
CCCCCCCCCCCCCCC(=O)O,0.0
CC(=O)NC(CCC(=O)N)C(=O)O,0.0
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(=O)COC(=O)C)[C@@]3(C)C[C@H](O)[C@@H]2[C@@]4(C)C=CC(=O)C=C14,0.0
C=CC(=O)OCCOC(=O)C=C,0.0
O=C1CCCc2ccccc12,0.0
CC(C)(c1cc(Br)c(OCC(Br)CBr)c(Br)c1)c2cc(Br)c(OCC(Br)CBr)c(Br)c2,0.0
CN1N(C(=O)C=C1C)c2ccccc2,0.0
OC(=O)c1ccccc1,0.0
CCCCCCC1CCOC1=O,0.0
CCCCOC(=O)CCC(=O)OCCCC,0.0
CCOC(=O)CC(C)C,0.0
Clc1cccc(Cl)c1N(CC=C)C2=NCCN2,0.0
Cn1c(COC(=O)N)ncc1N(=O)=O,0.0
CN(Cc1ccc2N=C(C)NC(=O)c2c1)c3ccc(s3)C(=O)N[C@@H](CCC(=O)O)C(=O)O,0.0
Nc1ncnc(Nc2ccccc2)n1,0.0
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,0.0
C1CCC(CC1)(N2CCCC2)c3ccccc3,1.0
Cc1cc(Nc2ccccc2C(=O)O)ccc1Cl,1.0
CCCCOC(=O)C(=O)OCCCC,0.0
CC(C)[N+]1(C)C2CCC1CC(C2)OC(=O)C(CO)c3ccccc3,0.0
NCCN1CCNCC1,0.0
OC1C(COC(=O)c2cccnc2)(COC(=O)c3cccnc3)CCCC1(COC(=O)c4cccnc4)COC(=O)c5cccnc5,0.0
OC(=O)CCn1c2CC[C@H](Cc2c3ccccc13)NS(=O)(=O)c4ccc(F)cc4,0.0
CN(C[C@@H](CC[N+]12CCC(CC1)(CC2)C3CCCCC3)c4ccc(Cl)c(Cl)c4)C(=O)c5cc(cc(c5)C(F)(F)F)C(F)(F)F,0.0
ClC(=O)OCCOCCOC(=O)Cl,0.0
Oc1ccc(cc1)C2(CC3CC2C4CCCC34)c5ccc(O)cc5,1.0
COC(=O)[C@@H](N)Cc1ccc(O)c(O)c1,0.0
ClCN1C(=O)c2ccccc2C1=O,0.0
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2Cc3ccccc3C[C@H]2C(=O)O,0.0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O,0.0
C(Oc1ccc(Cc2ccc(OCC3CO3)cc2)cc1)C4CO4,0.0
Nc1ccc(cc1)S(=O)(=O)Nc2ccnn2c3ccccc3,0.0
CC(=C)C(=O)OCCNC(C)(C)C,0.0
ClCCOCCCl,0.0
CC1=C(CCN2CCC(CC2)C(=O)c3ccc(F)cc3)C(=O)N4C=CC=CC4=N1,0.0
CCCCCCCCCCCCCC(=O)OCC,0.0
CC(=CCCC(=CCCC(C)(O)C=C)C)C,1.0
CN(C(=O)CO)c1c(I)c(C(=O)NCC(O)CO)c(I)c(C(=O)NCC(O)CO)c1I,0.0
[O-]c1cc(Cl)c(Cl)cc1Cl,1.0
C(Cc1ccccc1)Cc2ccncc2,1.0
CCCc1ccc(O)cc1,1.0
CS(=O)(=O)c1ccc(cc1Cl)[C@@H](C[C@H]2CCC(=O)C2)C(=O)Nc3cnccn3,0.0
COC(=O)c1ccccc1CS(=O)(=O)NC(=O)Nc2nc(OC)cc(OC)n2,0.0
CCN1CCOCC1,0.0
CCCCCCCCCCCCCCCS(=O)(=O)Oc1ccccc1,0.0
CC(C)CCCC(C)NC(C)C,0.0
OCC1CCCO1,0.0
CC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN,0.0
Oc1ccccc1Cc2ccccc2O,1.0
CC(C)CCON=O,0.0
CCCCCOC(=O)CCCC,0.0
