smiles,logp
CCCOCc1cc(=O)c(O)co1,0.45
CCC(C)C(NC(=O)C(NC(=O)C)C(C)C)C(=O)NCC(=O)N,-0.45
CCC(C)C(NC(=O)C(CCCCN)NC(=O)C)C(=O)NC(Cc1ccccc1)C(=O)N,0.65
NC(=O)c1c(F)cccc1Br,0.63
CCOC(=O)c1cc2ccc(CC)cc2nn1,2.31
Clc1ccc(cc1)c2ccc(Cl)c(Cl)c2,5.9
OC(=O)C1c2ccccc2Cc3ccccc13,3.05
O=c1[nH]nc(SCc2ccccc2)[nH]1,1.47
CN(C)N=Nc1ccc(C=CC(=O)O)cc1,2.66
CC(C)(C)C(COc1ccc(Br)cc1)OC(=S)n2ccnc2,5.11
Fc1cc(F)cc(Cn2cc[nH]c2=S)c1,1.98
CC(C)NC(=O)N1CC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,3.1
CCc1cc(OP(=S)(OC)OC)ccc1N(=O)=O,3.74
CC(=O)OCC(O)Cn1ccnc1N(=O)=O,-0.37
Brc1cc2ccccc2nn1,1.72
NS(=O)(=O)c1ccc(cc1)C(=O)O,0.5
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c2cc(F)c(F)c(F)c2F,3.44
O=C(COC(=O)c1ccccc1)N2CCCC2,1.44
O=N(=O)c1cncn1CCN2CCOCC2,0.07
Cc1c2[nH]c3ccccc3c2c(C)c4cnccc14,4.8
Brc1cccnc1,1.6
COC(=O)C(N)Cc1ccc(O)cc1,0.59
O=C1NC(=O)C2(CCCCCCC2)C(=O)N1,1.79
CC(C)c1cc(Cl)c(C)cc1O,3.92
OC(=O)CSc1ccccc1,1.88
COc1cccc(OC)c1C(=O)Nc2nnc(s2)c3ccccc3,3.5
COc1cc(cc(OC)c1OC)C(=O)Nc2ccc3nn(C)nc3c2,2.38
C1CC2CC1C3OC32,1.58
C1c2ccccc2Cc3ccccc13,4.25
CCCCNC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.1
c1cnc2c(c1)ccc3cccnc32,1.78
CN1CCN(Cc2cccc(c2)C(=O)OCn3ncc4c(=O)[nH]cnc34)CC1,1.49
COc1cc2CCC(NC(=O)C)c3cc(=O)c(O)ccc3-c2c(OC)c1OC,1.2
Cc1cc(C)cc(OCC2CN=C(N)O2)c1,2.25
Cc1ccccc1c2nc3cc(ccc3[nH]2)N(=O)=O,3.42
NS(=O)(=O)c1nc2ccc(OCCO)cc2s1,0.59
c1ccc2c(c1)c3ccccc3c4ccccc24,5.49
CC[N+](CC)(CC)CC,-2.82
NS(=O)(=O)c1nc2c(Cl)cc(Cl)cc2s1,2.6
NNC(=O)c1cccc(Br)c1,1.26
Clc1ccccc1N2CCN(CCCOn3nnc4ccccc34)CC2,4.1
CC(C)COC(=O)C,1.78
CC(=O)Nc1cc(C)c(Br)c(C)c1,3.28
Fc1cccc(F)c1C(=O)NC(=O)Nc2ccc(Cl)cc2,3.88
OCC1OC(C(O)C1O)n2ccn(=O)nc2=O,-2.43
Cc1ccc2nc(C)[nH]c(=O)c2c1Sc3ccc(cc3)N(=O)=O,3.04
NC(C(=O)NC1C2SCC(=C(N2C1=O)C(=O)O)CSc3c[nH]nn3)c4ccc(O)cc4,-2.24
Oc1ccc(Br)cc1Br,3.22
CN(C)N=Nc1cccc(Cl)c1,3.44
S1c2ccccc2Sc3ccccc13,4.57
Fc1ccc(cc1)C(=O)C2CCN(CCn3c(=O)[nH]c4ccccc4c3=O)CC2,3.29
COc1ccccc1N2CCN(CCCCc3ccc(F)cc3)CC2,4.8
NC(=O)C=Cc1ccc2OCOc2c1,1.4
CCOc1ccc(NC(=O)OC(CC)C=C)cc1OCC,3.42
Cc1ccc(cc1)C(=O)NN=Cc2c(O)c(C)ccc2CO,3.39
CCCC(C)C1(CC)C(=O)NC(=O)N(C)C1=O,2.45
OC(=O)COc1ccccc1I,2.33
Cc1ncc(N(=O)=O)n1CCNC(=O)OC2CCCCC2,2.01
Clc1ccc2c3cc(Cl)c(Cl)cc3oc2c1Cl,6.31
OC(CC#C)(c1cccnc1)c2ccc3ccccc3c2,2.14
OCCSCCO,-0.63
Clc1ccc2NC(=O)CN=C(c3ccccc3Cl)c2c1,3.15
Nc1ccc(Cc2cnc(N)nc2N)cc1,0.22
CC(=C)C(=O)O,0.93
CC(=O)OC1(CCC2C3CCC4=CC(=O)C=CC4(C)C3C(=O)CC21C)C(=O)CO,2.43
CCN(CC)C(=O)COC(=O)c1ccccc1OC(=O)C,1.16
CC(=O)N1CCCC1C(=O)N,-1.34
CCC(C)CC,3.6
O1c2ccccc2Oc3ccccc13,4.38
Cc1cn(C2OC(CO)C(O)C2O)c(=O)nc1N,-2.01
CN(C)C(=O)Nc1cccc(c1)C(F)(F)F,2.42
O=Cc1ccco1,0.41
CCOC(=O)C(=Cc1cccc(C)c1)C(=O)OCC,3.55
CCC(C)NC(=O)NN,-0.84
CC(C)CCCNc1ncnc2n(cnc12)C3OC(CO)C(O)C3O,2.07
c1ccc(cc1)c2ccccc2,4.01
CCNN=Nc1ccc(cc1)C(=O)N,1.19
OC1CCN(CCCc2ccccc2CSc3ccccc3)CC1,3.85
CCCC(=NOCC)C1=C(O)CC2(CCCC3CCCCC32)OC1=O,5.0
COC(=O)C(C)NP(=O)(OCC1OC(C=C1)n2cc(C)c(=O)[nH]c2=O)Oc3ccc(Cl)c(Cl)c3,2.15
CN(C)C(=O)OCCCc1ccccc1,2.93
CC(C)OC(=O)CS(=O)(=O)c1ccc(cc1)N(=O)=O,1.8
OC(=O)C(Cc1ccccc1)n2cccc2,2.34
COc1ccc2C(COc2c1)NC(=O)CN3CCOCC3,0.92
COC(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,1.84
CC(C)(C)NCC(O)COc1ccccc1,1.9
Brc1ccc(cc1)C2=NCC(=O)Nc3ccc(Br)cc23,4.04
CCCCCCCCC#N,3.12
Nc1cc(ccc1Cl)C(F)(F)F,3.06
Oc1cc(O)c2C(=O)CC(Oc2c1)c3ccc(O)c(O)c3,2.02
Nc1cccc(NC(=O)Cc2ccccc2)c1,1.59
COc1cc(CC(C)N)cc(OC)c1OC,1.21
Clc1ccc(NC(=O)Cc2ccccc2)cc1,3.54
Cc1cccc2cc[nH]c12,2.56
CCNC(=NC#N)NS(=O)(=O)c1cnccc1NC2CCCCCCC2,2.05
CCC1(CCC(=O)NC1=O)c2ccncc2,0.58
CC(C)c1ccc(cc1)C(O)C(CO)NC(=O)C(Cl)Cl,2.24
COC(=O)Nc1ccc(C#N)cc1,1.82
CCCCCC(C)(C)c1ccc(C2CCCC(O)C2)c(O)c1,5.97
COC(=O)c1cc2ccccc2[nH]1,2.45
CCCCC(CC)CN1C(=O)C2C3CC(C=C3)C2C1=O,3.8
CCc1oc(C)cc(=O)c1O,1.22
COc1ccccc1C(=O)O,1.59
COC(=O)Cc1ccccc1,1.83
CC(CN1c2ccccc2Sc3ccccc13)N(C)C,4.81
CCCc1ssc(=S)c1CC,3.76
OC(=O)c1c(F)cccc1F,1.59
Nc1ccccc1N,0.15
CCC1(CC)C(=O)NCC(C)C1=O,0.78
CCCCCc1cc(O)c2C3C=C(CO)CCC3C(C)(C)Oc2c1,5.33
NC(=O)OCCCc1cccnc1,0.47
CCOP(=O)(OCC)Oc1ccccc1,1.64
CC(=O)c1ccc2cc(O)c(O)cc2c1,2.32
FC(F)(Cl)C(F)(F)Cl,2.82
Cc1ccccc1C(=O)NN(C(=O)c2ccccc2Cl)C(C)(C)C,2.91
OCC1CCC(O1)n2cnc3c(Cl)ncnc23,0.24
NC(=O)c1ccoc1,0.09
CCc1ccccc1CNc2ncnc3[nH]cnc23,2.92
CCCCc1ccc(cc1)S(=O)(=O)N,2.45
Cc1ccc(C=N(=O)C(C)(C)C)cc1,1.74
CN(N=O)C(=O)Oc1cccc2ccccc12,2.85
N(=Nc1ccccc1)c2ccccc2,3.82
Clc1ccc(c(Cl)c1)c2ccccc2Cl,5.76
CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)C(C)C)C(=O)NC(C(C)O)C(=O)O,-1.32
CC(C)(C)C(COc1ccc(C#N)cc1)OC(=O)n2ccnc2,3.15
CNC(C)Cc1ccc(F)cc1,2.15
Cc1ccc(CO)c(C=NNC(=O)c2ccc(N)cc2)c1O,2.16
CCOC(=O)C(=Cc1ccc2OCOc2c1)C(=O)C,2.35
O=c1nccc[nH]1,-1.62
CCC(C)C(NC(=O)C(CCC(=O)O)NC(=O)C)C(=O)NC(Cc1ccccc1)C(=O)N,0.43
Cc1cc(ccc1N)c2ccc(N)c(C)c2,2.34
NC(Cc1cc(I)c(OCCc2ccc(O)cc2)c(I)c1)C(=O)O,2.0
CCCCCCC1CCC(=O)O1,2.72
COC(=O)N(C)SN(C)C(=O)Oc1cccc2CC(C)(C)Oc21,3.0
COc1ccccc1N2CCN(CCOCc3ccc(F)cc3)CC2,3.6
CN(C=O)c1ccccc1,1.09
NCCCO,-1.12
CC(=O)NCCCOc1cccc(CN2CCCCC2)c1,2.15
CC1(C)NC(=O)NC1=O,-0.48
CCC(C(c1ccc(OC)cc1)c2ccc(OC)cc2)N(=O)=O,4.45
FC(F)(F)C(=O)C=Cc1cccc(C#N)c1,2.45
CCOC(=O)C(=Cc1cccc(OCC)c1)C(=O)C,2.71
OC(=O)Cc1c(O)cccc1Nc2c(Cl)cccc2Cl,4.65
CC(=O)Nc1ccc(cc1)C(F)(F)F,2.52
COc1ccc2cc(CC(=O)OCC(=O)N(C)CCO)ccc2c1,1.58
CCn1ccc(=O)c(O)c1C,-0.31
CCCC(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc12,-0.08
Clc1cn(=O)c2ccccc2c1N(=O)=O,1.33
OCCCCC(F)(F)F,1.15
COC(=O)c1cc(Sc2ccc(cc2Cl)C(F)(F)F)ccc1N(=O)=O,4.76
OC(=O)Cc1ccccc1Nc2ccc(Cl)c(Cl)c2,4.9
COC(=O)c1non(=O)c1C,0.56
CCCc1ccc(CO)cc1,2.67
N#CCCOc1ccccc1,1.61
CCCCN(CCCC)C1CCc2c(OC)cccc2C1C,5.61
CCCC(C)n1nnc2ccccc12,2.95
OC1C(O)C2CCC1C2,0.4
CNNCc1ccc(cc1)C(=O)NC(C)C,0.06
Cc1nccc2c3ccccc3n(C)c12,3.01
Cc1ccc(C)c(Oc2cccc(c2)C(=O)NC(C)(C)C)c1,4.78
CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc3ccc(cc3)S(=O)(=O)C,3.29
CS(=O)(=O)c1ccc(NS(=O)(=O)C(F)(F)F)cc1,1.99
CC(C)OC(=O)c1ccccc1,3.18
Oc1ccc2c(=O)ccoc2c1,1.44
CCOc1cncc(Cl)n1,2.22
CC(C)NCC(O)COc1ccccc1C2CC3CCC2C3,4.17
FC(F)C(F)(F)OCC(Cn1cncn1)c2ccc(Cl)cc2Cl,3.56
Cn1c(N)nc2cc(Cl)c(Cl)cc12,2.98
CCCCOCCO,0.83
CC(CC(=O)c1ccccc1)C(=O)O,1.62
CCOP(=O)(OCC)C(C)(C)N(=O)=Cc1cccnc1,0.41
CC(=O)NC(CCCNC(=O)NCC#C)C(=O)NCc1ccccc1,-0.31
OCC(NC(=O)C(F)F)C(O)c1ccc(cc1)N(=O)=O,0.42
Cc1cccc(C)c1C#N=O,2.74
CC(=O)c1cccnc1,0.43
CCCSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,-0.67
CCn1cc(C(=O)O)c(=O)c2cc(F)c(cc12)N3CCNCC3,-1.03
OCC(F)(F)F,0.41
CCc1c(O)c(=O)ccn1CCCCO,-0.28
CN1C(=O)CN=C(c2ccc(Cl)cc2)c3cc(F)ccc13,3.1
Fc1c[nH]c(=O)n(C(=O)Oc2ccccc2)c1=O,1.73
COP(=S)(OC)SCC(=O)N(C)C=O,1.47
CC1CCC(C)N1C(=O)Nc2ccccc2,2.33
C1CCC=CC1,2.86
COc1ccc2cc(CC(=O)OCC(=O)N)ccc2c1,1.88
Nc1ccc(cc1)S(=O)(=O)c2ccc(Cl)cc2Cl,3.12
Nc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,5.08
CC(O)COC(=O)C=C,0.35
CN(C)N=Nc1cccc(c1)N(=O)=O,2.75
OC(CCl)Cn1cnc(n1)N(=O)=O,0.05
OCCCCCl,0.85
COc1ccc2nccc(C(O)C3CC4CCN3CC4C=C)c2c1,2.64
CC(=O)NC(CCC(=O)N)C(=O)NC(Cc1ccccc1)C(=O)N,-1.14
NC(=S)Nc1ccccc1,0.73
CC(C)N(CCC(C(=O)N)(c1ccccc1)c2ccccn2)C(C)C,2.71
CC(C)N(Cc1cccnc1)C(C)C,2.27
CON=C(C(=O)NC1C2SCC(=C(N2C1=O)C(=O)OC(C)OC(=O)C)COC(=O)N)c3ccco3,0.89
CC(=O)Nc1cc(C)c(O)cc1C,0.6
CNC(=O)Nc1cccc(Cl)c1,2.18
COC(=O)C(C)N(C(=O)Cc1ccccc1)c2c(C)cccc2C,3.54
CC(C)CCCCCNc1ncnc2[nH]cnc12,4.16
CCCCC1OC(=O)c2ccccc12,2.8
CCCCCF,2.33
COP(=O)(OC)Oc1ccc(cc1)N(=O)=O,1.33
CCc1cccc(OCC(=O)O)c1,2.25
Cc1cc(=O)[nH]o1,0.46
Ic1c[nH]c(=O)[nH]c1=O,0.04
CCN(CC)N=Nc1ccc(cc1)S(=O)(=O)C,2.6
CCOC(=O)c1cncc(OC)n1,1.2
NC(=O)C(Cl)(Cl)Cl,1.04
OCc1cccnc1,-0.02
C1CN=C(N1)C2COc3ccccc3O2,1.63
S=c1cc(ss1)c2ccccc2,3.67
Clc1ccc(Cl)c(c1)c2cccc(Cl)c2Cl,5.81
CC(C)CC(NC(=O)C(CC(C)C)NC(=O)C(N)CO)C(=O)O,-2.03
CC(=O)Nc1cc(OC(F)(F)F)c(Cl)cc1Cl,3.71
CC(NC(=O)C)C(=O)N,-1.52
Cc1nc(N)nc(N)c1C2(CC3CC4CC(C3)C2)C4,2.64
COc1cc(ccc1c2cn3cccnc3n2)S(=O)C,0.63
NC(Cc1c[nH]c2ccccc12)C(=O)NC(CO)C(=O)O,-2.41
CN(C(=O)C)C1=NC(=O)C(=Cc2ccc(o2)N(=O)=O)S1,1.05
CC(C)OC(=O)C1(CC1)S(=O)(=O)c2ccc(C)cc2,2.52
CCCCCn1cnc2c(N)ncnc12,1.79
CC(C)(C)N(=O)=Cc1ccc(F)cc1,1.42
NCc1ccc(cc1)C(=O)O,-1.55
CC(C)CC(NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C)C(=O)N,0.16
CCCC(=O)OCC1OC(CC1O)n2cc(I)c(=O)[nH]c2=O,0.88
COC1=CC(=O)C(=C(OC)C1=O)OC,0.22
CCCN(CCC)C=Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,0.24
CC(C)c1cc(CC(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)ccc1Cl,6.65
FC1(F)Oc2cccc(c3c[nH]cc3C#N)c2O1,4.12
NC1=NC(NC1(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F,3.35
COc1cccc(OC)c1C(=O)Nc2nnc(s2)c3ccc(F)cc3,3.5
CC(C)n1c(C=CC(O)CC(O)CC(=O)O)c(c2ccc(F)cc2)c3ccccc13,3.8
O=N(=O)c1cnc(N=C2NCCN2)s1,1.38
CCCCOc1ccc(cc1)c2cnc(SCCc3c[nH]cn3)[nH]2,4.11
S=c1sscc1c2ccccc2,3.2
COC(=O)c1cc(ccc1N(=O)=O)S(=O)c2ccc(cc2Cl)C(F)(F)F,3.65
COc1ccc(N)c(C)c1,1.23
O=N(=O)c1c[nH]c(n1)N(=O)=O,0.2
CN(C)c1c(C)n(C)n(c2ccccc2)c1=O,1.0
CCOC(=O)C(=Cc1ccccc1Cl)C(=O)C,2.84
ClC(Cl)C(Cl)Cl,2.62
OCC1COC(Cn2cncn2)(O1)c3ccc(Cl)cc3Cl,1.76
NC(=NC#N)N,-1.15
CC(=NO)c1cccs1,1.81
COC(=O)c1cccc(NC(=O)C)c1,1.47
CCOC(=O)N(C)SN(C)C(=O)Oc1cccc2CC(C)(C)Oc21,3.5
Clc1cc2c3cccc(Cl)c3oc2c(Cl)c1Cl,6.11
CCOC(=O)C(CC)c1ccc(cc1)n2sc3ccccc3c2=O,4.11
CC(C)CCCNC(=O)C1(O)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.93
C#N,-0.25
FC(F)(F)c1cccc(OC(=O)CNC(=O)c2ccccc2)c1,3.3
Clc1ccc(cc1)S(=O)(=O)NC(=O)NC2CCCCC2,3.38
COCCNC(=O)C(F)(F)Cn1cnc(n1)N(=O)=O,-0.15
COc1ccc(cn1)N(=O)=O,1.55
CCCCCCCCCCCCCO,5.82
Clc1ccc2oc3c(Cl)c(Cl)cc(Cl)c3c2c1,6.13
COc1cccc(c1)C(=O)NP(=O)(N2CC2)N3CC3,0.86
CN(C)C(=O)CCc1ccco1,0.62
CSc1ccc(SC)nn1,1.85
CCN(CC)CCSC(=NO)c1nsnc1C,1.02
CNC(=O)c1cccs1,0.84
COC(=O)Nc1ccccc1,1.76
CCc1c(C)nc2cccc(C)n2c1=O,1.86
OCCCCCc1ccncc1,1.39
CN1CCN(CCn2nc3ccccc3n2)CC1,0.44
CCS(=O)(=O)c1cccnc1S(=O)(=O)NC(=O)Nc2nc(OC)cc(OC)n2,1.27
CCC(=O)OC1(CC(C)N(C)CC1C)c2ccccc2,3.13
Cc1ccc(O)c2ncccc12,2.37
CNC(=NC#N)NCCSCc1ncccc1OC,0.97
OCCn1c(cnc1c2ccc(F)cc2)N(=O)=O,1.33
CNc1ccc(cc1)S(=O)(=O)N(C)C,1.43
CCc1nc(C#N)c(C#N)nc1Cl,1.79
NC(=O)c1cncc(Cl)n1,0.28
CC(=O)OCN1Cc2ccccc2C1=O,0.99
CC(=O)c1cn(C)c2ccccc12,1.95
CCC(CC)C(=O)NS(=O)(=O)c1ccc(C)cc1N,2.18
CCCCCOC(=O)C=Cc1ccc(o1)N(=O)=O,3.4
COc1ccc(OCC(=O)NNC(C)C)cc1,1.21
COC(=O)Cn1ccnc1N(=O)=O,-0.14
CCN(CC)c1ccc(cn1)n2c(nn(C)c2=S)C(F)(F)F,3.14
Clc1cc(Cl)c(cc1Cl)c2ccccc2,5.9
CCC(C)C(NC(=O)C(N)Cc1ccccc1)C(=O)NC(C(C)O)C(=O)O,-1.95
CCC(=O)OC1(C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C)C(=O)C,3.09
CCc1cc(NC(=O)C)cc(CC)c1O,1.87
CCCCOc1cccc(OC(=O)NC)c1,2.96
CC1=Nc2cc(Br)ccc2S(=O)(=O)N1,1.37
CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,4.59
CCCc1c(C)nc2cccc(C)n2c1=O,2.22
Cc1nc(N)cc2[nH]c3ccccc3c12,1.97
ClC(Cl)(Cl)C#N,2.09
O=c1[nH]cnc2ccccc12,0.77
N#CC=CC#N,-0.25
Clc1nonc1c2ccccc2,3.2
CC(=O)Nc1ccc(OC(=O)CBr)cc1,1.08
CS(=O)(=O)Nc1ccc2nn(nc2c1)C3CCCC3,2.44
CCn1ccnc1CC2COc3ccccc3O2,2.31
COc1cc(C)nn1c2cc(OC)nc(OC)n2,1.86
CC(=O)Nc1ccccc1C#N,0.57
CNC(=O)CNC(=O)C,-1.56
Nc1nc(N)nc(n1)c2ccccc2Br,1.26
CCCCCCCCCCCO,4.72
CNC(=S)NCC(F)(F)C(F)(F)C(F)(F)F,1.99
O=C(COc1ccccc1)N2CCOCC2,0.74
CC1CCCn2c1ncc(C)c2=O,0.69
CCOC(=O)c1cccnc1,1.32
CC(C)NNC(=O)C(C)Oc1cccc(C)c1,1.88
Clc1cccc(c1Cl)c2c(Cl)ccc(Cl)c2Cl,6.04
Cc1ccc(CO)c(C=NNC(=O)c2cccs2)c1O,3.03
O=c1c(=O)c2cccc3cccc1c23,1.95
COc1ccccc1C(=O)NCCCN,0.2
CCOC(=O)C(=Cc1ccc(o1)N(=O)=O)C(=O)OCC,2.5
Clc1ccc2oc(cc(=O)c2c1)c3ccccc3Cl,4.09
CCOc1cccc(NC(=O)CN2CCCCC2)c1,3.17
CC(=O)C(=NNc1ccc(SC(F)(F)F)cc1)C#N,5.04
Cc1ccc(OCC2CN=C(N)O2)c(C)c1,2.23
CC12CCC3C(CCC4CC(O)CCC43C)C2(O)CC(O)C1C5=CC(=O)OC5,1.6
CC(C(=O)O)c1ccc(c(F)c1)c2ccccc2,4.16
CCc1nonc1C,1.18
OC(=O)COc1ccc(Cl)cc1,2.25
CCCCCCOC(=O)Oc1cccc(c1)C2(CCN(C)CC2)C(=O)CC,3.38
CC1CCC2OC2(C)C31CCC(C3)C(C)(C)O,2.7
OC1CC2CC1C=C2,0.99
CC(C)(C)n1cc(C(=O)O)c(=O)c2cc(F)c(nc12)N3CC4CC3CN4,-0.41
COCCc1ccc(OCC(O)CNC(C)C)cc1,1.88
CS(=O)(=O)c1cc(ccc1C(=O)c2cnoc2C3CC3)C(F)(F)F,2.32
OC(=O)CCCCC(=O)O,0.08
Clc1cc(Cl)c(c(Cl)c1)c2cc(Cl)c(Cl)cc2Cl,6.89
CCCc1ccc(NC(=O)C)cc1,2.75
OC(CNCCNC(=O)Cc1ccccc1)COCc2ccccc2,1.84
CCC(C)c1nnc(N)o1,0.62
CCc1ccccc1C(=O)N(NC(=O)c2ccccc2)C(C)(C)C,2.96
Clc1c[nH]c(=O)[nH]c1=O,-0.35
CN,-0.57
CC(=O)Nc1cccnc1,0.41
S=C=S,1.94
Cc1ccc(OC(=O)c2ccc(N)cc2O)cc1,3.38
CC(C)CC(CC(C)C)(NC(=O)C)C(=O)N,1.87
O=N(=O)C=C1NCCN1Cc2ccncc2,-1.05
CCNC(=O)c1cccn1C,1.09
Cc1ssc(=S)c1c2ccccc2,3.17
NC(=O)Nc1ccc(Cl)c(Cl)c1,2.64
CC(C)(C)N(NC(=O)c1ccccc1)C(=O)c2ccc(Br)cc2,3.66
CCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,1.79
COc1cccc(Cc2cnc(c3ccccc3)c(n2)c4ccccc4)c1,5.2
CC1(C2C(C(=O)O)C3(CC(=C)C4(O)C3)C(CC4)C52OC1=O)C(O)C=C5,0.24
CC(C)c1ccccc1,3.66
CCCCCNCc1ccc(C)cc1,4.26
CCOC(=O)n1c(=O)[nH]cc(F)c1=O,0.11
CC1=CC(=O)C=C(Br)C1=O,1.21
O=C(OCn1ncc2c(=O)[nH]cnc12)c3ccc(CN4CCOCC4)cc3,1.13
CC(C)CC(NC(=O)C(N)Cc1ccc(O)cc1)C(=O)NC(C(C)C)C(=O)O,-1.45
COc1ccccc1SCc2ccccc2CCCN3CCC(O)CC3,3.58
Fc1cncnc1,-0.03
FC(F)(F)c1cccc(c1)C(F)(F)F,3.83
CC(C)C(NC(=O)C(N)Cc1ccccc1)C(=O)NC(C)C(=O)O,-2.19
OCC(NC(=O)CCl)C(O)c1ccc(cc1)N(=O)=O,0.59
Cn1cncc1N(=O)=O,0.16
CCOC(=O)C=C,1.32
O=N(=NC#N)c1cccc2ccccc12,3.17
CCOC(=O)C(=Cc1cccc(F)c1)C(=O)C,2.47
Clc1ccc(C=NOCCc2nnc([nH]2)c3ccccc3)cc1,2.83
NC(=O)Cc1ccsc1,0.31
CC(C)C1(C)N=C(NC1=O)c2ncccc2C(=O)O,0.22
CNCCC(Oc1ccc(cc1)C(F)(F)F)c2ccccc2,4.26
Nc1nc(Cl)c2ncn(C3CCC(CO)O3)c2n1,0.21
CN(C)c1cnc(Cl)cn1,1.7
Cc1nc2ccc(CN(CC#C)c3ccc(cc3)C(=O)NCc4cccc(c4)N(=O)=O)cc2c(=O)[nH]1,3.7
Oc1cccc(c1)N(=O)=O,2.0
COc1cc(C)c2CCC(NC(=O)C)c3cc(=O)c(NCc4ccccc4)ccc3-c2c1OC,3.58
N#CSCc1ccccc1,1.99
Nc1nc(N)nc(NC2CC2)n1,-0.04
CNC(=S)NCCSCc1c[nH]cn1,0.15
CCCc1cc(=O)ss1,2.24
NNC(=O)c1ccnc(Cl)c1,0.11
CC(C)NCC1CCc2cc(CO)c(cc2N1)N(=O)=O,2.24
FC(F)(F)c1nc2c(Cl)c(Cl)ccc2[nH]1,3.49
CCOc1ccc(cc1)N(=O)=O,2.53
NS(=O)(=O)c1cc2c(N=CNS2(=O)=O)cc1Cl,-0.24
COCCOCCOc1ccccc1OCCOCCOC,0.76
CCCCNC(=O)N,0.41
CCOC(=O)CCN(Cc1ccccc1)SN(C)C(=O)ON=C(C)SC,3.43
CN(C)S(=O)(=O)c1ccc(cc1)N(C)C(=O)CCBr,1.13
ClCCN(N=O)C(=O)NC1CCSCC1,2.07
NCCCCC(=O)O,-2.63
Cc1ccc(cc1)S(=O)(=O)c2coc(c2)S(=O)(=O)N,1.49
CC1CCCC(C)N1N=O,1.36
CNC(=O)Oc1cccc(I)c1,2.49
CCc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,1.01
CCn1c(=O)n(CC)c2nc([nH]c2c1=O)c3ccc(cc3)S(=O)(=O)NCCN(C)C,2.57
CCNC(=O)NO,-0.76
COC(=O)c1ccc(cc1)n2sc3ccccc3c2=O,3.49
Clc1cccc2ccccc12,4.1
OC(=O)COc1ccc(cc1)C2CCCC2,3.41
CCc1ccc(CNc2ncnc3[nH]cnc23)cc1,3.17
COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,4.56
CCOP(=S)(OCC)SCS(=O)C(C)(C)C,2.66
Fc1ccc(cc1)C(=O)CCCN2CCC(=CC2)n3c(=O)[nH]c4ccccc34,3.5
CCc1ssc(=O)c1CC,2.78
CC(O)C(NC(=O)C)C(=O)N,-1.57
CS(=O)(=O)c1cccc(CC(=O)O)c1,0.06
OC1C(Oc2cc(O)cc(O)c2C1=O)c3ccc(O)c(O)c3,0.95
Cc1cc(=O)n([nH]1)c2cc(C)nc(C)n2,0.89
COc1cccc(OC)n1,2.3
OC(=O)COc1cccc(F)c1,1.47
CCCC(O)C(C(=O)O)c1ccc(cc1)c2ccccc2,3.75
Nc1nc(I)c2ncn(C3CCC(CO)O3)c2n1,0.52
OC1CCCN(C1)N=O,-0.47
CCCC(=O)OC1C(C)OC(CC1(C)OC(=O)CC)OC2C(C)OC(OC3C(CC=O)CC(C)C(O)C=CC=CCC(C)OC(=O)CC(O)C3OC)C(O)C2N(C)C,3.08
CC(C)(O)C1CCC2(C)CCCC(O)C2C1,2.68
COC(OC)OC,0.25
CCCn1cnc2c(N)ncnc12,0.74
O=C1c2cc(cc(N(=O)=O)c2-c3c1cc(cc3N(=O)=O)N(=O)=O)N(=O)=O,2.4
CCC(CC)C(=O)Nc1cc(Cl)ccc1S(=O)(=O)N,2.55
CCCCCCCOc1ccccc1NC(=O)OCCN2CCOCC2,4.45
Clc1cc(NC(=O)Nc2ccccc2)ccn1,3.2
CCCCNC(=O)c1[nH]nc(C)c1N(=O)=O,1.27
O=Cc1c2ccccc2cc3ccccc13,3.77
OCc1ccccc1Cl,1.83
CC(Oc1ccccc1)C(=O)NC2C3SC(C)(C)C(N3C2=O)C(=O)O,2.2
CN(C)CCC=C1c2ccccc2CSc3ccccc13,4.49
Cc1cccc(c1)N2CCN(CC3CN=C(N)O3)CC2,1.46
Nc1nc(n[nH]1)c2ccnc(N)c2,0.11
