smiles,rlm
CN(C)c1cccc(NC(=O)Nc2ccccc2)c1,1.0
Cc1ccc(cc1)[S+](=O)([O-])Nc2ccc(cc2Cl)C(=O)Nc3nc(cs3)c4ccccc4,1.0
CN1C(=O)N(C)c2nc(OC3CCN(CC3)C(=O)C4CC4)n(Cc5cc(C)cc(C)c5)c2C1=O,1.0
Cc1cc(OCCCc2c([nH]c3c(cccc23)c4c(C)nn(C)c4C)C(=O)NCc5ccc(cc5)C(=O)O)cc(C)c1Cl,0.0
CCOc1ccccc1CNC(=O)CCCN2N=C(C)c3c(C)n(nc3C2=O)c4ccc(C)cc4,1.0
CN(C1CCN(C)CC1)C(=O)c2nc(NCc3cccc(Cl)c3)c4cc(ccc4n2)c5c(C)onc5C,0.0
Cc1onc(C)c1C(=O)N2CCCC3(CCCN(C3)C(c4ccccc4)c5ccccc5)C2,1.0
CN(C)[S+](=O)([O-])c1ccc(cc1)[S+](=O)([O-])Nc2ccccc2n3cccc3,1.0
Cc1cc(F)ccc1NC(=O)c2cc(n[nH]2)c3cccnc3,0.0
Oc1c(Cl)cc(Nc2cc(Nc3ccccc3Cl)ncn2)cc1Cl,0.0
CN1C(=O)N(C)c2nc(N3CC[S+](=O)([O-])CC3)n(Cc4cccc(C)c4)c2C1=O,1.0
CCOc1ccc(CCNC(=O)c2ccn(Cc3ccncc3)n2)cc1OCC,1.0
CN(Cc1ccccc1)C(=O)c2ccc(cc2)[S+](=O)([O-])Nc3ccccc3,1.0
CCOc1cc(CCNC(=O)c2ccnn2Cc3cccc(C)c3)ccc1OCCOC,1.0
CCOc1ccccc1C(N)(C(=O)NCC(C)(O)c2ccc(F)cc2)C(F)(F)F,1.0
CCc1oc2ccccc2c1C(=O)c3cc(I)c(O)c(I)c3,0.0
C=Cc1ccc(cc1)C(=O)N2CCCC(CCC(=O)N3CCN(CC3)c4ncccn4)C2,1.0
CCn1c(SCc2ccc(cc2)C#N)nnc1c3cccc(c3)C(=O)N(C)C,0.0
CC(C)C(=O)N1CCN(Cc2nc3N(C)C(=O)N(C)C(=O)c3n2Cc4ccccc4F)CC1,0.0
CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(=O)NCCc1ccccc1Cl,1.0
COc1ccccc1N2CCN(CCN(C(=O)c3ccc(F)cc3)c4ccccn4)CC2,1.0
COC1CCC(=CC1)c2cc(ccc2F)c3nn(c(CC4CC4)c3Cc5ccc(c(F)c5)[S+](=O)(N)[O-])c6nc(cs6)C(=O)O,0.0
[O-][S+](=O)(N1CCCC1)c2ccc(NC(=O)c3ccc(Br)c(Br)c3)cc2,1.0
Cc1cnc(nc1NCc2ccc(cc2)n3ccnn3)c4ccccc4C(C)(C)C,1.0
CC(Oc1ccccc1Cl)C(=O)Nc2ccc(cc2)[S+](=O)([O-])N3CCN(C)CC3,1.0
COc1ccc(cc1F)C(=O)CCN(C)C,1.0
Cc1onc(C)c1NC(=O)C2CCC3(CCCN(C3)C(c4ccccc4)c5ccccc5)CC2,1.0
Cc1cc(OCCCc2c(C)n(CCC(=O)O)c3c(c(Cl)ccc23)c4c(C)nn(CCN5CCOCC5)c4C)cc(C)c1Cl,0.0
CN1C=C(C=CC1=O)c2ccc3nc(nc(NCc4cccc(Cl)c4)c3c2)N5CCN(CC5)C(=O)CO,0.0
Cc1onc(C)c1c2ccc3nccc(NCc4cccc(Cl)c4)c3c2,1.0
OCc1oc(cc1)c2nn(Cc3cncnc3)c4ccccc24,0.0
CCc1cccc(CC)c1N2C(=O)C(=CC(=C2C=C(C)C)C(=O)N3CCNCC3)c4nc(cs4)c5ccc(OC(C)C)cc5,0.0
O=C1OCC2=C1C(c3ccccc3)c4ccc5ccccc5c4N2,0.0
CC(Nc1nc(nc2ccc(cc12)c3c(C)onc3C)N4CCN(CCN(C)C)CC4)c5cccc(Cl)c5,0.0
CCNC(=O)N1CCN(CC1)C(=O)c2cnc3cc(F)c(F)cc3c2N4CCC5(CC4)OCCO5,0.0
CCCN1C(=N[S+](=O)([O-])c2cc(N[S+](=O)([O-])c3ccccc3)ccc12)CC(C)C,1.0
COC1=CC(=O)N2CCN(CCC2=C1C(=O)NCc3cccc(OC)c3)C(=O)c4ccc(C)cc4C,1.0
Cc1cc(SCc2sc(nc2C)c3ccc(cc3C(F)(F)F)C(F)(F)F)ccc1OCC(=O)O,0.0
CN1C(=O)c2cc(ccc2Oc3ccc(OC(F)(F)F)cc13)c4cccc(N[S+](=O)(C)[O-])c4,0.0
[O-][S+](=O)(N1CCOC(C1)c2ccccc2)c3ccc(NC(=O)c4ccc(CN5CCc6ccccc6C5)cc4)cc3,1.0
FC(F)(F)c1cc(Cl)ccc1NC(=O)CN2N(C(=O)c3cccnc23)c4ccccc4,1.0
COc1ccc2c(N3CCC(C)(CC3)C#N)c(cnc2c1)C(=O)N4CCN(CC4)C(=O)C(C)C,0.0
CCCN1C(=N[S+](=O)([O-])c2cc(NC(=O)c3cccs3)ccc12)CC(F)(F)F,1.0
CC(C)c1ccccc1c2ncc(C)c(NCC3CCN(CC3)c4ccc(C)nc4)n2,1.0
C1CN(CCN1)c2nc(NC3CCc4ccccc4C3)c5ccccc5n2,1.0
Cc1cc(O)n2nc(NC(=O)c3cccc(F)c3)nc2n1,0.0
CCN(c1ccc(CCO)cc1)c2cc(Nc3ccc(OC)cc3)ncn2,0.0
COc1cccc(CN2CCCC(C2)c3nc(ncc3c4ccccc4)c5ccncc5)c1O,1.0
Cc1cc(nn1C(C)(C)C)C(=O)NN[S+](=O)([O-])c2ccc(Br)cc2,1.0
CCc1cccc(CC)c1N2C(=C(C=C(C2=O)c3nc(cs3)c4ccc(Cl)cc4)C(=O)N5CCNC(=O)C5)COC,1.0
N[C@]1(CC[C@H](O)CC1=O)c2ccccc2Cl,0.0
[O-][N+](=O)c1ccc(Nc2ccc3OCOc3c2)c4nonc14,1.0
[O-][S+](=O)(Nc1ccc(Br)c(c1)C(F)(F)F)c2ccc(N[S+](=O)([O-])c3ccc4ncsc4c3)cc2,0.0
Cn1cc(C2=C(C(=O)NC2=O)c3cn(CCCSC(=N)N)c4ccccc34)c5ccccc15,1.0
[O-][N+](=O)c1ccc(cc1)[S+](=O)([O-])Nc2cnc3ccccc3c2,0.0
Fc1ccc2ncc(C(=O)N3CCN(CC3)C(=O)C4CC4)c(N5CCC(Cc6ccccc6)(CC5)C#N)c2c1,1.0
COc1cc2ncc(C(=O)N3CCN(CC3)C(=O)C4CC4)c(N5CCC6(CC5)OCCO6)c2cc1OC,0.0
O=C1c2ccccc2c3nnc(cc13)c4ccc5OCOc5c4,1.0
CCCC1=CC(=O)c2ccccc2N1C,1.0
N[S+](=O)([O-])c1ccc(Cc2c(CC3CC3)n(nc2c4cccc(c4)N5CCC(F)(F)C5)c6nc(cs6)C(=O)O)cc1F,0.0
CCN(c1ccc(CCO)cc1)c2cc(Nc3ccc(N)c(Cl)c3)ncn2,0.0
CCN(c1ccc(CCO)cc1)c2cc(Nc3ccc(OC4CCCC4)c(Cl)c3)ncn2,1.0
C[C@@H]1COCCN1c2cc(nc(n2)c3ccnc4[nH]ccc34)C5(CC5)[S@@+](=N)(C)[O-],0.0
CCc1ccc(cc1)n2nc3C(=O)N(CCCC(=O)N4CCc5ccccc5C4)N=C(C)c3c2C,1.0
O=C1N\C(=C\c2cccn2c3ccc(cc3)C#N)\C(=O)N1c4ccccc4,0.0
CCOC(=O)C1CCN(CC1)c2ncc(s2)c3ccc4OCCCOc4c3,1.0
COC(=O)[C@H](Cc1ccc(O[S+](=O)([O-])c2cccc3cnccc23)cc1)N[S+](=O)([O-])c4ccc5cnccc5c4,1.0
Cc1cc(nn1C(C)(C)C)C(=O)NN[S+](=O)([O-])c2ccc(cc2)c3ccccc3,1.0
CN(C)[S+](=O)([O-])c1ccc(cc1)[S+](=O)([O-])Nc2ccccc2N3CCC(O)CC3,0.0
CC(=O)N1CCN(CC1)c2ccc(OCc3nn(C)c(C)c3c4cccc5c(CCCOc6cc(C)c(Cl)c(C)c6)c(C(=O)O)n(Cc7cccnc7)c45)cc2,1.0
CC#Cc1cc(ccc1F)c2nn(c(CC3CC3)c2Cc4ccc(cc4)[S+](=O)(N)[O-])c5nc(cs5)C(=O)O,0.0
CSc1cccc(NC(=O)c2ccc(F)cc2Cl)c1,1.0
CNC(=O)c1ccc(Nc2cc(Nc3ccc(OCC(=O)O)c(Cl)c3)ncn2)cc1,0.0
CC1(CCN(CC1)c2c(cnc3[nH]ncc23)C(=O)N4CCN(CC4)C(=O)C5CC5)C#N,1.0
Fc1ccccc1c2ccc3NC(=O)\C(=C\c4nccc5ccccc45)\c3c2,0.0
C[C@@H]1C[C@@H](C)CN(C1)C(=O)c2ccc(cc2)[S+](=O)([O-])Nc3ccc(C)cc3,1.0
C[S+](=O)([O-])N1CCN(CC1)C(=O)c2cnc3ccc(F)cc3c2c4ccc(cc4)C5(CO)CC5,0.0
CN(C)c1cccc(Nc2ccccc2C#N)c1,1.0
Nc1ncnc2c1ncn2C3CCN(CC3)c4cnc(cn4)C(F)(F)F,0.0
Fc1ccccc1C(=O)N2CCN(CC2)c3ccc(NC(=O)c4cncc(Br)c4)cc3,0.0
CC(C)(C)C1CCC2=C(C1)C(=O)c3ccccc3N2,0.0
Cc1cn(cn1)c2cc(F)cc(NC(=O)c3ccc(C)c(Nc4nccc(n4)c5cccnc5)c3)c2,0.0
CCOc1ccc(CCNC(=O)c2cc3ccncc3n2Cc4cccc(C)n4)cc1OCC,0.0
Oc1c(Cl)cc(cc1Cl)c2nccc3ccccc23,0.0
Cn1cc(Br)c(n1)C2N=C(Nc3oc4ccccc4n3)NC5=C2C(=O)CCC5,1.0
Oc1ccc(C=C2C(=O)Nc3ccccc23)cc1Cl,0.0
[O-][N+](=O)c1ccc(cc1)C(=O)Nc2cccc3C(=O)NNC(=O)c23,0.0
Cn1nnnc1Sc2ncnc3scc(Br)c23,0.0
O[C@@H]1CC[C@H](CC1)N\C=N/c2c(C#N)c(c3ccccc3)c(c4ccccc4)n2Cc5ccccc5,1.0
CN1CCCC1CCOC(c2cccc(c2)c3ccccc3)c4cc5nccc(C(=O)O)c5s4,0.0
FC(F)(F)c1ccc(cc1)N2CCN(CC2)C(=S)Nc3ccccn3,0.0
CC(=O)c1c(C)[nH]c(C(=O)Nc2cccc(c2)[S+](=O)([O-])Nc3ccc(Br)cc3)c1C,0.0
COc1cc2ncc(C#N)c(Nc3ccc(Oc4ccccc4F)c(F)c3)c2cc1OC,0.0
OC(=O)c1cccc(c1)C2=CNc3ccccc3C2=O,0.0
CCCCC1=CC(=O)Oc2cc(OCC(=O)Nc3ccccc3O)ccc12,1.0
CC(=O)Nc1ccccc1N2C3=C(C=C(C2=O)c4nc(cs4)c5ccc(Cl)cc5)C(=O)CC(C)(C)C3,0.0
OC(=O)COc1ccc(Nc2cc(Nc3ccc(cc3)C4CCCCC4)ncn2)cc1Cl,0.0
FC(F)(F)c1ccccc1C(=O)NC2=Nc3sccc3C(=O)N2,0.0
CC(C)CNc1ncnc2onc(c3ccc(Cl)cc3)c12,0.0
CCCN1C(=N[S+](=O)([O-])c2cc(NC(=O)c3ccc(F)s3)ccc12)CC(C)C,1.0
COc1ccc2nc(NC3=NC(C(=C(C)N3)C(=O)Nc4nnc(s4)c5cccnc5)c6ccccc6Cl)oc2c1,0.0
Cc1ccc(cc1)[S+](=O)([O-])Nc2cnccc2C(=O)Nc3cccc4ccccc34,1.0
CC(Nc1nc(NCCN(C)C)nc2ccccc12)c3ccccc3,1.0
Cc1onc(C)c1c2ccc3nc(nc(NCc4cccc(Cl)c4)c3c2)C(=O)NCc5ncc(C)s5,1.0
COc1ccc(cc1C)C2=Nc3ccc(Br)cc3C(N2CCCO)c4ccccc4,1.0
FC(F)(F)c1ccc(Cc2cnc(NC(=O)c3cnc(s3)c4ccccc4)s2)cc1,0.0
Ic1ccccc1C2N(Cc3ccccc3)C(=O)c4ccccc4NC2=O,1.0
Oc1c(cc(Cl)c2cccnc12)C(NC(=O)CCc3ccccc3)c4cccs4,1.0
CC(Nc1nc(nc2ccccc12)N3CCOCC3)c4ccccc4,1.0
Cc1cc(C)c([nH]1)C(=O)Nc2cccc(c2)[S+](=O)([O-])Nc3ccc(Br)cc3,1.0
Cc1cc(OCCCc2c3C(=O)N(CCCn3c4c(c(Cl)ccc24)c5c(C)nn(C)c5C)c6cc(C(=O)O)c7cc[nH]c7c6)cc(C)c1Cl,0.0
Cc1ccccc1C(=O)N2CCc3c(C2)sc4N(Cc5cccc(c5)C(F)(F)F)C(=O)N(C(=O)c34)c6ccccc6,0.0
O=C(N[C@@H]1CCN(Cc2ccccc2)C1)C3CCN(CC3)C(=O)c4oc5ccccc5c4,1.0
[O-][N+](=O)c1ccc(c(Cl)c1)n2cccc2\C=C/3\NC(=O)N(C3=O)c4ccccc4,0.0
Cc1cc(C)nc(NC(=S)N2CCCC(C2)Nc3cccc(c3)C(F)(F)F)c1,0.0
Cc1ccc(cc1)[S+](=O)([O-])n2cc(c3ccc(cc3)c4ccccc4)c5ccccc25,0.0
OC(=O)c1cccc(c1)c2nn(Cc3ccccc3)c4ccccc24,0.0
CN1CCN(CC1)c2cccc(Nc3ccc(cc3[N+](=O)[O-])[S+](=O)(C)[O-])c2,1.0
Oc1cc(Br)ccc1CNc2ccc(cc2)[S+](=O)([O-])Nc3nc4ccccc4s3,0.0
NCC(=O)Nc1cccc(c1)c2cccc(c2)c3ccn(CCN4CCOCC4)n3,0.0
CCNc1cc(Nc2ccc(OCC(=O)O)c(Cl)c2)ncn1,0.0
Cc1onc(C)c1c2ccc3nc(nc(NCc4cccc(Cl)c4)c3c2)N5CCN(CCO)CC5,1.0
CN1C(=O)N(C)c2nc(OC3CCN(CC3)C(=O)C4CC4)n(Cc5ccccc5)c2C1=O,0.0
CC1CCC2=C(C1)N(C)c3cc(Cl)ccc3C2=N,0.0
CCOC(=O)OC(C)OC(=O)c1csc(n1)n2nc(cc2OC(C)OC(=O)OCC)c3ccc(F)c(F)c3,1.0
CC1=C(C(N=C(Nc2oc3cc(F)ccc3n2)N1)c4ccccc4Cl)C(=O)Nc5cc(ccn5)c6nn[nH]n6,0.0
[O-][S+](=O)(Nc1cc(ccc1F)c2cnn(Cc3ccccc3)c2)c4cccc(NC(=O)Cc5ccc(Cl)cc5Cl)c4,1.0
Cc1nc(sc1CSc2ccccc2)c3ccc(c(F)c3)C(F)(F)F,0.0
CC(Nc1nc(nc2ccccc12)c3ccc(cc3)C#N)c4ccccc4,0.0
Fc1ccc2N3C(=S)NN=C3N(CCc4ccccc4)C(=O)c2c1,0.0
[O-][S+](=O)(Nc1ccccc1F)c2cccc(NC(=O)c3cnc4cn[nH]c4c3)c2,1.0
O=C(NC1=Nc2sccc2C(=O)N1)c3ccccc3,0.0
Cc1nn2CCCN(CCCc3ccccc3)c2c1c4ccccc4c5ccccc5,1.0
CN(C)C1CCCN(Cc2cccc3c(C)c(C)[nH]c23)CC1,1.0
CNc1oc(nc1C#N)c2ccc(cc2)c3ccccc3,0.0
Cc1cc(SCc2sc(nc2C)c3ccc4scnc4c3)ccc1OCC(=O)O,0.0
Cc1occc1C(=O)NCC[S+](=O)([O-])NC(=O)c2[nH]c3ccccc3c2CCCOc4cc(C)c(Cl)c(C)c4,0.0
O=C(CN1N=C(OC1=S)c2cccc(c2)C#N)Nc3ccc4OCCOc4c3,0.0
O=C1N(Cc2ccccc2)C(c3ccc4ccccc4c3)c5ccccc15,1.0
CCCCN(CCCNC(=O)C1CCN(CC1)C(=O)c2oc3ccccc3c2)Cc4ccc(OC(F)(F)F)cc4,1.0
COc1ccc(cc1F)c2cc(ccc2C)c3nn(cc3Cc4ccc(cc4)[S+](=O)(N)[O-])c5nc(cs5)C(=O)O,0.0
Fc1ccc(Nc2nc(nc3ccccc23)c4ccnc5ccccc45)cc1F,0.0
CCc1cccc(CC)c1N2C(=C(C=C(C2=O)c3nc(cs3)c4ccc(Cl)cc4)C(=O)NCc5ccccc5)C,0.0
[O-][S+](=O)(N1CCCC1)c2ccc(NC(=O)c3ccc(Cl)c(F)c3)cc2,1.0
Cc1onc(C)c1C(=O)N2CCC3(CCCN(C3)c4ccc(cc4)c5ccccc5)CC2,0.0
CC1=C(C(NC(=N1)Nc2oc3ccccc3n2)c4ccccc4Cl)C(=O)N5CCC(CC5)C(=O)O,0.0
CCn1c(SCc2ccc(cc2)C#N)nnc1c3cocc3,0.0
COc1ccc(cc1NC(=O)c2cccc(c2)n3ccnc3)[S+](=O)([O-])N4CCOCC4,0.0
O=C1N(Cc2ccccc2)c3ccccc3C1=O,1.0
COc1ccc2ncc(C(=O)N3CCN(CC3)C(=O)C4CC4)c(N5CCC6(CC5)CC6)c2c1,1.0
Cc1onc(C)c1C(=O)NCCC2CCCCN2C(c3ccccc3)c4ccccc4,1.0
COc1cc2c(Nc3ccc(Oc4ccccc4)cc3C)ncnc2cc1O,0.0
COc1cc(\C=C(/C#N)\C(=O)c2ccc(O)c(O)c2)cc(I)c1O,0.0
Cc1onc(C)c1c2ccc3nc(nc(NCc4cccc(Cl)c4)c3c2)N5CCN(CC(C)(C)O)CC5,1.0
Nc1ncnc2c1c(nn2C3CCCC3)c4cnc5[nH]ccc5c4,1.0
Clc1ccc(cc1)c2ccc3NC(=O)\C(=C\c4nccc5ccccc45)\c3c2,0.0
Brc1ccccc1C2N=C(Nc3oc4ccccc4n3)NC5=C2C(=O)CCC5,1.0
FC(F)(F)Oc1ccccc1C(=O)NC2=Nc3sccc3C(=O)S2,1.0
Cc1ccc(cc1C)C2N(Cc3ccccc3)C(=O)c4ccc(F)cc24,1.0
CN(C)[S+](=O)([O-])c1ccc(N2CCOCC2)c(c1)C(=O)Nc3nc4ccccc4s3,0.0
CC1CCCCN1c2cc3N(Cc4ccccc4)C=C(C(=O)c3cc2F)[S+](=O)([O-])c5cccc(C)c5,1.0
COc1ccc(cc1)[S+](=O)([O-])N2CCN(CC2)C(=O)C3COc4ccccc4O3,1.0
CN(C(=O)c1[nH]c2c(cccc2c1CCCOc3cccc4ccccc34)c5c(C)nn(C)c5C)c6cccc(c6)C(=O)O,0.0
CC1=C(C(=O)N2C=CSC2=N1)[S+](=O)([O-])Nc3cccc(N[S+](=O)(C)[O-])c3,0.0
Oc1c(Cl)cc(cc1Cl)c2cc3ccccc3cn2,0.0
[O-][S+](=O)(Nc1cccc(c1)C2CC2)c3ccc(N[S+](=O)([O-])c4ccc5ncsc5c4)cc3,1.0
COc1ccc(cc1)n2ncc3C(CCCc23)NC(=O)c4cccc(OC(F)(F)F)c4,0.0
Cc1onc(C)c1C(=O)N2CCC3(CCCCN3C(c4ccccc4)c5ccccc5)CC2,1.0
CC(Nc1nc(nc2ccccc12)c3ccccc3)c4ccccc4,0.0
[2H]C1([2H])CCCC(NC)(C1=O)c2ccccc2Cl,1.0
COc1ncc(c(OC)n1)c2ccc3c(Nc4cc(cc(c4)C(=O)O)C5CCCC5)c(cnc3c2)[S+](=O)([O-])NC6CC6,0.0
COc1ccc(CNc2ccc3c(c2)ncn3C4CCCCC4)cc1,1.0
O[C@@H](CN[S+](=O)([O-])c1ccc(cc1)C(F)(F)F)C[C@H](Cc2ccccc2)C(=O)N[C@@H]3[C@H](O)Cc4ccccc34,1.0
CN(C)CCN1C=C(C(=CC1=O)C)c2cccc3c(CCCOc4cc(C)c(Cl)c(C)c4)c([nH]c23)C(=O)O,0.0
[2H]C([2H])([2H])Oc1ccc(cc1)C2=Nc3ccc(Br)cc3C(N2CCCO)c4ccccc4,1.0
CC(C)c1ccccc1c2ncc(F)c(NC(C)(C)c3ccc(cc3)c4cccnc4)n2,1.0
Cc1ccc(s1)c2ccc(cc2)c3cc(ccc3F)c4nn(c(CC5CC5)c4Cc6ccc(c(F)c6)[S+](=O)(N)[O-])c7nc(cs7)C(=O)O,0.0
Cc1cccc(c1)c2cc(ccc2F)c3nn(cc3Cc4ccc(cc4)[S+](=O)(N)[O-])c5nc(cs5)C(=O)O,0.0
CN1CCN(CC1)c2ccc(N[S+](=O)([O-])C3=C(C)N=C4SC=CN4C3=O)cc2,0.0
Cc1cc(OCCCc2c(C)n(CCC(=O)N[S+](=O)([O-])c3ccccc3[N+](=O)[O-])c4c(cccc24)c5c(C)nn(C)c5C)cc(C)c1Cl,0.0
[O-][S+](=O)(N1CCOCC1)c2ccc(NC(=O)c3ccc(CN4CCC(CC4)c5ccccc5)cc3)cc2,1.0
CN1C=C(C=CC1=O)c2ccc3nc(nc(NCc4cncc(Cl)c4)c3c2)c5cnn(c5)C(C)(C)CO,0.0
FC(F)(F)Oc1ccc(cc1)c2oc(SCC(=O)Nc3ccc4OCCOc4c3)nn2,1.0
Cc1ccc(cc1C)C2N(Cc3c(F)cccc3Cl)C(=O)c4ccccc24,1.0
CC[C@H]1CN(C)[C@H]2Cc3c([nH]c4ccccc34)C(=O)C[C@H]1[C@H]2C(=O)OC,0.0
CN1CCC(CC1)N(Cc2ccccc2)Cc3ccncc3,1.0
C[S+](=O)([O-])N1CCN(CC1)C(=O)c2cnc3ccc(F)cc3c2N4CCC(CO)(CC4)c5ccccc5,1.0
CC(=O)c1ccccc1N2C3=C(C=C(C2=O)c4nc(cs4)c5ccc(Cl)cc5)C(=O)CC(C)(C)C3,0.0
Nc1c(Cc2ccc(cc2)[S+](=O)(N)[O-])c(nn1C(=O)c3cccc(F)c3)c4ccccc4,1.0
[O-][S+](=O)(N1CCOCC1)c2cccc(NC(=O)c3cc(nc4ccccc34)c5ccccn5)c2,1.0
[O-][S+](=O)(NC(C(=O)N(Cc1occc1)Cc2cccs2)c3ccccn3)c4ccc5NC(=O)C=Cc5c4,1.0
COc1ccc(cc1I)C(=O)Nc2ccc(cc2)[S+](=O)([O-])NC3CC3,0.0
N[S+](=O)([O-])c1ccc(CNc2cn(nc2c3ccccc3)c4nc(cs4)C(=O)O)cc1,0.0
CC1Cc2ccccc2CN1Cc3ccc(cc3)C(=O)Nc4ccc(cc4)[S+](=O)([O-])N5CCOCC5,1.0
Oc1cc(ccc1CNc2ccc(cc2)[S+](=O)([O-])Nc3nccs3)[N+](=O)[O-],0.0
CN1C=C(C=CC1=O)c2ccc3nc(nc(N4CCOC[C@@H]4c5ccccc5)c3c2)c6cnn(CC(C)(C)O)c6,0.0
CCc1cccc(CC)c1N2C(=O)C(=CC(=C2C=C(C)C)C(=O)N3CCN[C@@H](C)C3)c4nc(cs4)c5ccc(cc5)C(F)F,0.0
COc1ccc(cc1)c2c(ncn2C)c3cc(ccn3)C#N,0.0
CCN(c1ccc(CCO)cc1)c2cc(Nc3ccc(OC)c(F)c3)ncn2,1.0
CCCCN(CCCNC(=O)C1CCN(CC1)C(=O)c2oc3ccccc3c2)Cc4ccc(F)cc4,1.0
COc1ccc(cc1I)C(=O)Nc2ccc(cc2)[S+](=O)([O-])N3CCCCC3C(C)C,1.0
COC(=O)c1ccnc(NC(=S)N2CCN(CC2)c3cccc(c3)C(F)(F)F)c1,0.0
CCc1cccc(CC)c1N2C(=C(C=C(C2=O)c3ccn(n3)c4ccccc4)C(=O)N5CCNCC5)CC(C)C,1.0
Cc1ccc(cc1)c2cc(C(=O)NC34CCN(CC3)CC4)c5ccccc5n2,0.0
COc1ccc(cc1)c2[nH]c(C(=O)O)c(CCCOc3cc(C)c(Cl)c(C)c3)c2C,1.0
C[C@H]1CC[C@@]2(NC1)O[C@@H]3C[C@@H]4[C@@H]5CC=C6C[C@H](CC[C@@]6(C)[C@H]5CC[C@@]4(C)[C@H]3[C@H]2C)OC(=O)C,1.0
Cc1ccc(NC(=O)c2cc(nc3ccccc23)c4ccc(C)cc4)cc1,0.0
Cc1ccc(cc1)[S+](=O)([O-])Nc2cc(F)ccc2C(=O)Nc3nc(cs3)c4ccc(Cl)cc4,0.0
Cc1ccc(C)n1c2sc(cc2C(=O)O)c3cccc(F)c3,0.0
C[S+](=O)([O-])N1CCN(CC1)C(=O)c2cnccc2c3ccc(cc3)C4(CC4)C#N,0.0
Cc1onc(C)c1c2ccc3nc(nc(NCc4cccc(Cl)c4)c3c2)N5CC[S+](=O)([O-])CC5,1.0
CC(C)(C)OC(=O)N[C@@]1(CCCCC1=O)c2ccccc2Cl,1.0
CCOc1ccc(CCNC(=O)c2cc3sccc3n2Cc4cccc(c4)c5nnn(CCOCCOCCNC(=O)OC(C)(C)C)n5)cc1OCC,1.0
Nc1ccc(NC(=O)Nc2cccc(c2)C(F)(F)F)cc1,0.0
FC(F)(F)c1cc(nn1c2nc(cs2)c3ccccc3)c4ccccc4,0.0
CC(Nc1nc(nc2ccccc12)c3ccc(C)cc3)c4ccccc4,0.0
CC1CNCCN1[S+](=O)([O-])c2ccc(NC(=O)c3ccc(Br)c(I)c3)cc2,0.0
COc1ccccc1N2CCN(CC2)C3CCCCC3NS(=O)(=O)c4ccccc4,1.0
COc1cccc(Nc2cc(Nc3cc(Cl)c(O)c(Cl)c3)ncn2)c1,0.0
OC(=O)c1ccc(cc1)[S+](=O)([O-])N2CCC(CC2)c3nc4ccccc4s3,0.0
CCOc1ccc(cc1)N2CC(CC2=O)c3onc(n3)c4ccccc4,0.0
Cc1cnc(s1)c2cc(ccc2F)c3nn(c(CC4CC4)c3Cc5ccc(c(F)c5)[S+](=O)(N)[O-])c6nc(cs6)C(=O)O,0.0
COc1ccc(cc1)c2nc(Nc3ccc(F)c(F)c3)c4ccccc4n2,0.0
Cc1ccc2NC(=O)\C(=C\C(=O)c3cccnc3)\c2c1,1.0
Nc1c(sc2nc(cc(c12)C(F)(F)F)c3cccs3)C(=O)Nc4ccc(OCC#C)cc4,0.0
COc1ccc(Br)cc1C(=O)N\C(=N\c2ccc(Cl)c(c2)C(=O)O)\S,0.0
Oc1cc(Br)ccc1CNc2ccc(cc2)[S+](=O)([O-])Nc3ccc(cc3)N4CCNCC4,0.0
CN(C)CCn1ccc(n1)c2cccc(c2)c3nc(nc(C)c3C)N(C)C,1.0
Cc1ccc(cc1)[S+](=O)([O-])Nc2ccc(C)cc2C(=O)Nc3nc(cs3)c4ccccc4,1.0
Fc1ccc(CNc2nc(nc3ccccc23)c4ccccc4C(F)(F)F)cc1,0.0
Clc1cccc(CN(CCc2ccccc2)C3CCNCC3)c1,1.0
Cc1onc(C)c1c2ccc3nc(nc(N4CCOC[C@@H]4c5ccccc5)c3c2)C6=CCN(CC6)C(=O)C7CC7,1.0
OCc1oc(cc1)c2nn(Cc3ccc(F)cc3)c4ccccc24,1.0
Cc1ccc(cc1)N(Cc2cocn2)c3cc(Nc4cc(Cl)c(O)c(Cl)c4)ncn3,1.0
[O-][S+](=O)(Nc1ccccc1F)c2cccc(NC(=O)Cc3ccc(Cl)cc3Cl)c2,1.0
CN(Cc1ccccc1)C(=O)CNC(=O)c2cc(F)ccc2OCC(=O)Nc3ccc(Br)cc3,1.0
CC(=O)NC1CCN(CC1)C(=O)C2CCN(CC2)C(=O)c3ccccc3C,0.0
[O-][S+](=O)(N1CCOCC1)c2ccc(N3CCCCC3)c(NC(=O)c4ccc(F)cc4)c2,1.0
CCOc1ccc(CCNC(=O)c2cc3ccncc3n2Cc4cc(C)cc(C)n4)cc1OCC,0.0
CC1=NN(CCCC(=O)NCCN2CCOCC2)C(=O)c3nn(c(C)c13)c4ccc(C)cc4,0.0
[2H]C([2H])([2H])CN1CCN(CC1)[C@@H](c2ccccc2)c3ccc(Cl)cc3,1.0
Cc1ccc(cc1)n2ncc3C(=O)N(CC(=O)Nc4cc(F)ccc4Cl)C=Nc23,0.0
Oc1c(Cl)cc(cc1Cl)C(=O)Nc2cc([nH]n2)c3ccccc3,0.0
CCCCN1C(=O)Nc2cc(ccc2C1=O)C(=O)NCCCN3CCCCC3,0.0
