smiles,1a2
COc1ccc(cc1)N2CCN(CC2)C(=N)C(C(=O)C)C(=O)C,0.0
CC(C(=O)O)c1ccc(s1)C(=O)c2ccccc2,1.0
COc1nnc(OC)c2ccccc12,1.0
Cc1cc(Br)ccc1NC(=O)CCSc2ccccc2,1.0
OC(=O)C1CCC(=O)N(C2CC2)C1c3ccccc3,0.0
CCOc1ccc(cc1)C(=O)C=Cc2ccc(SC)cc2,1.0
O=C(CSc1nnc(SCC(=O)c2occc2)s1)c3occc3,1.0
CN1CCN2C(C1)c3ccccc3Cc4ccccc24,0.0
Fc1cccc(c1)C(=O)N2CCC3(CCN(Cc4ccccc4)CC3)CC2,0.0
CC(C)Oc1ccc(cc1)C(=O)c2c(O)c(O)n(Cc3cccnc3)c2c4occc4,0.0
COc1ccc(CNc2nc(NCc3ccc(OC)cc3)n(n2)C(=O)c4ccccc4[N+](=O)[O-])cc1,0.0
CC(C)CCN1C(=S)Nc2ncccc2C1=O,1.0
OC(=O)C(OC1=NC(=S)NC(=S)N1)(c2ccc(Cl)cc2)c3ccc(Cl)cc3,0.0
C[N+]1(C)CCC(CC1)OC(=O)C(c2ccccc2)c3ccccc3,0.0
CN1CCC(=C2c3ccccc3CCc4sccc24)CC1,0.0
CCCCC(=O)Nc1ccc(C)c(O)c1,1.0
CN(C)c1nc(OC2=NNC(=O)C=C2)nc(n1)N3CCOCC3,0.0
COCCCN1C(=N)c2cc(OC)c(OC)cc2N=C1SCc3ccc(OC)cc3,1.0
CC(C)CC(N)CSSCC(N)CC(C)C,0.0
Clc1cccc(CNC(=O)Cc2csc(NC3=C4C=CC=CC4=NC(=S)N3)n2)c1,1.0
FC(F)(F)c1nc2ccccc2nc1NNC(=O)c3ccccc3,1.0
COCC(=O)N1CCC2(CCCN(C2)c3ccccn3)CC1,0.0
COC1COC(=O)CC=CC(C)C(COC(=O)C2CCCN2C(=O)CC=CC1C)OC,0.0
CC1=CCC(COC(=O)Nc2ccccc2)CC1,1.0
OCCN(CCO)c1nc(N2CCCCC2)c3nc(nc(N4CCCCC4)c3n1)N(CCO)CCO,0.0
CN(C)S(=O)(=O)Oc1ccccc1C(=O)Nc2cccc(c2)C(F)(F)F,1.0
CCOc1ccc(NC(=O)N(C2CCCCCC2)C3CCN(CC3)C(=O)C)cc1,0.0
COc1cccc(CN2C(=O)C(=Nc3cnc(nc23)N4CCN(C)CC4)c5cccc(c5)C#N)c1,0.0
COC(=O)CSc1cc(nc(n1)c2ccccn2)C(F)(F)F,1.0
Cc1cccc(C=NNC(=O)c2sccc2n3cccc3)c1,1.0
CCCNC(=O)OCC1OC(CCON=C(C)C)C=CC1Oc2ccc(OC)cc2,0.0
Clc1cc(Br)ccc1OCCOCCOc2cccc3cccnc23,1.0
CCOc1ccc(NC(=O)CN2CCN(CC(=O)Nc3ccc(F)cc3)CC2)cc1,0.0
CCn1c(C)c(C)c2cc(ccc12)C(=O)Nc3cccc(Cl)c3,1.0
COC1C(OC(=O)N)C(O)C(Oc2ccc3C(=C(NC(=O)c4ccc(O)c(CC=C(C)C)c4)C(=O)Oc3c2C)O)OC1(C)C,0.0
CN(C)c1ncc2N=C(C(=O)N(C)c2n1)c3ccc(F)cc3,1.0
CC(=Cc1ccccc1)C(=O)NC2CCSC2=O,1.0
Cc1ccc(CNC(=O)CN2C(=O)COc3ccc(C)cc23)cc1,1.0
CC1=C(N2C(SC1)C(NC(=O)c3ccn(C)n3)C2=O)C(=O)O,0.0
COc1ccccc1OC(C)c2nnc(SCC(=O)NC3=C(C)N(C)N(C3=O)c4ccccc4)n2c5ccccc5,0.0
CCCCOc1ccc(OCCCC)c2NC3(Nc12)C(=O)N(C(=O)C)c4ccccc34,1.0
OC(COCc1occc1)CON=C2CC(O)C(O)C3C2CCC4C3C(=O)N(CC5CCCO5)C4=O,0.0
CC(=O)OC1C(O)C2C(C)(C)CCC(O)C2(C)C3(O)C(=O)CC(C)(OC13C)C=C,0.0
CCC(N1C(=O)N2CCC3C(C(O)C4OC4C3=NOCC(C)C)N2C1=O)c5ccccc5,0.0
COc1cc(CC=C)ccc1OCCOc2cccc3ccc(C)nc23,1.0
CN1C(=O)SC(=Cc2ccccc2Oc3ccc(C)cc3)C1=O,1.0
COc1ccc(cc1)N2C(=O)C(=Nc3cncnc23)c4ccc(F)cc4,0.0
CNCCCCOc1ccccc1Cc2ccccc2,1.0
COc1ccc(cc1)c2cc([nH]n2)C3CCN(CC3)c4cc(Cl)nc(N)n4,1.0
Fc1ccc2nc(Nc3nc4CCCCc4s3)sc2c1,1.0
CCCCC1CC1C(NS(=O)(=O)c2cccc3cccnc23)c4ccc(cc4)c5ccccc5,0.0
Cc1ccc2c3CCCCc3c(SCC(=O)Nc4nccs4)nc2c1,1.0
CC(C)N(CCCNC(=O)C1CCN(CC1)S(=O)(=O)N2CCOCC2)Cc3ccccc3,0.0
Cc1ccc(O)c(c1)c2cc(nc(n2)c3ccccc3)C(F)(F)C(F)F,1.0
CC(CCN)(CCN)[N+](=O)[O-],0.0
COc1ccc(cc1OC)C2=NOC(C2)C(=O)N3CCOCC3,0.0
Cc1cc(C)c(c(C)c1)c2noc(C(=O)OC(C)(C)C)c2C(=O)OC(C)(C)C,0.0
CCOC(=O)C1CCCN(C1)C(=O)C=Cc2cccc(c2)[N+](=O)[O-],1.0
COC(=O)C(C)SC1=Nc2c(cnn2c3ccc(C)cc3)C(=O)N1,1.0
OC(=O)CCn1cnc2C(=S)NC=Nc12,0.0
CCCN1CCN(CC1)C(=O)CN2C(=O)CC(C)(C)S(=O)(=O)c3ccccc23,0.0
CCOCC(=O)Nc1c(oc2ccccc12)C(=O)Nc3ccccc3OC,1.0
NCCc1c[nH]c2ccc(cc12)C(=O)N,1.0
CC(C)C(N1C(=O)c2ccccc2C1=O)C(=O)O,0.0
COc1cccc(Sc2cc(nc(n2)c3ccccc3)N4CCOCC4)c1,1.0
Cc1onc(C)c1C(=O)N2CCC3(CC2)CN(C3)c4ncccn4,0.0
Cn1c(CN2CCOCC2)nnc1SCC(=O)N,0.0
CC(=NOCc1cccc(Cl)c1Cl)c2ccc(CC#N)s2,1.0
Cc1nc(SCC(=O)Nc2ccc(cc2)N3CCOCC3)nc(C)c1C,0.0
COc1ccc(cc1)c2csc(n2)N3C(=O)CSC3=N,1.0
CCCNC(=O)OCC1OC(CCON=C2CC(O)C(O)C3C2CCC4C3C(=O)N(CC)C4=O)C=CC1Oc5ccc(OC)cc5,0.0
NC(CSC(=O)c1ccccc1)C(=O)O,0.0
CCC(=O)Nc1ccc(cc1)C(=O)NNC(=O)c2cccs2,0.0
COC(=O)N1CCC2(CC1)CN(C2)c3cccc(c3)c4ccccc4,0.0
COc1ccc(CN(C(C(=O)NC2CCCCC2)c3ccc4ncccc4c3)C(=O)c5ccc6OCCOc6c5)cc1,0.0
CCNC(=O)C1CC(=O)OC12CCCCC2,0.0
Cc1ccc(cc1)C(=O)Nc2cc3OCCCOc3cc2Cl,1.0
CCCCN1C(=O)c2cc(ccc2N=C1SCC(=O)N)N3CCOCC3,1.0
COC(=O)c1[nH]c2ccc(Br)cc2c1NC(=O)CN3CCN(CC3)C4CCCCC4,1.0
CC1(CC1(Cl)Cl)C(=O)NCCCCCCCCCNC(=O)C2(C)CC2(Cl)Cl,0.0
COc1ncc2N=C(C)C(=O)N(C)c2n1,1.0
Cc1ccc(Cn2nnc3C(=O)NC(=Nc23)C4CCN(CC4)S(=O)(=O)c5cc(C)ccc5C)cc1,0.0
Cn1c(O)c(CC2=Nc3ccccc3C(=O)N2c4ccccc4)c5ccccc15,0.0
CN(C)CCCn1cnc2cc(Cl)c(Cl)cc12,0.0
CC(C)NC(=O)N1CCC2(CC1)CCN(CC2)C(=O)c3cc(cc(c3)C(F)(F)F)C(F)(F)F,0.0
CC(C)(C)NC(=O)COc1ccc(CNc2ccc3NC(=O)Nc3c2)cc1,0.0
Cc1cccc(OCCCCCn2ccnc2)c1,1.0
Cc1cccc(C)c1NC2=NCCCS2,0.0
CCCCC1(CCCC)C(=O)NC(=NC1=O)Nc2cccc(C)c2,0.0
CC(=O)Nc1ccccc1c2nc3ccccc3nc2OCC(=O)c4ccc(Br)cc4,0.0
CCC(=S)C=C1Sc2ccccc2N1CCCS(=O)(=O)O,0.0
O=C(CSc1nc(cc(c2ccccc2)c1C#N)C3CC3)c4cccs4,1.0
COc1ccc2C=C(SC(=O)c2c1OC)C(=O)Nc3ccc(F)cc3,1.0
Clc1ccc(CNC(=O)C=Cc2cc3OCOc3cc2Br)cc1,1.0
O=C(CN1CCN(CC1)c2ccccn2)Nc3ccc(Oc4ccccc4)cc3,0.0
N#Cc1ccc(cc1)C(N2CCC(Cc3ccccc3)CC2)c4nnnn4C5CCCC5,0.0
COc1[nH]c2ccc(F)cc2c1C(=O)OCC3CCN(CCNS(=O)(=O)C)CC3,0.0
COc1cc2nc(nc(N)c2cc1OC)N(C)CCCNC(=O)C3CCCO3,0.0
CCCCOC(=O)CCC1=C(C)NC(=O)C(=C1C)C#N,0.0
Cn1cccc1CN2CCN(CC2)C(=O)COc3ccccc3,0.0
COc1ccc(cc1O)C2CC(=O)c3c(O)cc(O)cc3O2,1.0
CCCCc1ccc2nc(NC(=O)OC)[nH]c2c1,1.0
CCOC(=O)NN=C1CC(O)C(O)C2C1CCC3C2C(=O)N(C3=O)c4cccc(Oc5ccccc5)c4,0.0
Oc1ccc(cc1)N=C2SCC(=O)N2c3ccc(O)cc3,0.0
COC(=O)c1sc2nc(c3CCCCc3c2c1N)c4ccccc4,1.0
NC1C2CC(C=C2)C1C(=O)O,0.0
Nc1cc2c(nc3c4ccccc4c(N)cc3[n+]2c5cccc6ccccc56)c7ccccc17,1.0
OC1(NC(=O)NC(C1C(=O)c2cccs2)c3ccncc3)C(F)(F)F,0.0
NCCCS(=O)(=O)O,0.0
CC(C(N1CCOCC1)c2ccccc2)C(=O)c3ccccc3,0.0
Cc1ccc(cc1)N2C(=C3C=CC=CC3=C(C=NC4CCS(=O)(=O)C4)C2=O)O,0.0
O=C(NCC1COc2ccccc2O1)C3C4OC5(CN(Cc6cccs6)C(=O)C35)C=C4,0.0
COc1ccc(cc1OC)C(=O)NC2(C(=O)N(Cc3occc3)C4=C2C(=O)CC(C)(C)C4)C(F)(F)F,0.0
CCOC(=O)c1c(C)oc2c3ccccc3c(O)cc12,1.0
Cc1ccc(cc1)S(=O)(=O)N2CC3CC(C2)C4=CC=CC(=O)N4C3,0.0
CCc1cccc(CC)c1n2c(SCC3=CC(=O)N4C=CSC4=N3)nnc2c5cccnc5,0.0
FC(F)(F)C1=C(C=Nc2cccc(Cl)c2)C(=O)NN1,1.0
Cc1cc(cc(C)c1CC2=NCCN2)C(C)(C)C,0.0
Cc1cc(OC(=O)CCCNC(=O)OC(C)(C)C)c2C3=C(CCC3)C(=O)Oc2c1,1.0
Cc1oc(cc1)c2c(C(=O)c3ccccc3)c(O)c(O)n2CCN4CCOCC4,0.0
CCC(C)(N(Cc1occc1)C(=O)c2ccccn2)C(=O)NC3CCCC3,0.0
CC(=CCc1cc(C(=O)C)c(O)cc1O)C,1.0
CCOc1ccc(CCNC(=O)C2CCN(CC2)S(=O)(=O)CC)cc1OCC,0.0
COc1ccc2nc3c(Cc4ccccc34)cc2c1,1.0
CCOC(=O)C1=Cc2c(C)n(c(C)c2C=CC1=O)c3ccc(C)cc3,1.0
FC(F)(F)Oc1ccccc1NC=CC(=O)C(F)(F)F,1.0
Clc1ccc(OCCCC(=O)NCC2CCCO2)cc1,1.0
NC(=N)NS(=O)(=O)c1ccc(N)cc1,0.0
Cc1oncc1C(=O)Nc2ccc(cc2)C(F)(F)F,1.0
CC1(C)CC(=O)C(=CNCCN2CCN(CC2)C(=Nc3ccc(F)cc3)S)C(=O)C1,0.0
Fc1cccc(NC(=O)N2CCC3(CC2)CCN(CC3)C(=O)c4cnccn4)c1,0.0
CCc1ccc(OP(=O)(C)O)cc1,0.0
Cc1c(NC(=O)C=CC(=O)O)cccc1[N+](=O)[O-],0.0
Nc1nc2ccc(OC(F)(F)F)cc2s1,1.0
Cc1onc(C)c1C(=O)N2CCC3(CCN(CC3)C(c4ccccc4)c5ccccc5)CC2,0.0
CCOC(=O)C1=NC(=S)NC(C1C)c2ccccc2OC,0.0
CCCNC(=O)OCC1OC(CCON=C2C3CCN4N(C3C(O)C5OC25)C(=O)N(C4=O)c6ccccc6)C=CC1Oc7ccc(OC)cc7,0.0
Cc1ccc(cc1)S(=O)(=O)NNC(=O)C2Cc3c(O2)ccc4ccccc34,0.0
COc1ccc(cc1OC)C(=O)NNC(=O)Cc2ccc(cc2)c3ccccc3,0.0
CC(=NNC(=O)c1ccc(Cl)cc1)c2ccc(Br)s2,1.0
CCOC(=O)c1c(oc2ccc(O)cc12)C(C)(C)C,1.0
Cc1onc(C)c1C(=O)N2CCCC3(CCN(Cc4ccc(cc4)C#N)C3)C2,0.0
[O-][N+](=O)c1ccc(cc1)C(=O)NN=Cc2cccnc2,1.0
Brc1cccc(c1)C2=C(Nc3ccccc3)c4ccccc4C2=O,1.0
Cc1ccccc1c2cc(on2)c3ccccc3O,1.0
Cc1ccc(NC(=O)C2CC(=O)n3c(N2)nc4ccccc34)cc1,0.0
CC(C)N(CC(=O)O)CC(=O)O,0.0
COC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c3ccccc3,1.0
CC1=Nc2cnc(Nc3ccccc3)nc2N(C4CC4)C1=O,1.0
CCN1CCC(O)(CC1)C(C(=O)O)c2ccccc2,0.0
CCOC(=O)CCN1C(=O)C2CCC3C(C(O)C(O)CC3=O)C2C1=O,0.0
Brc1ccc(NC(=O)CSCCc2ccccn2)nc1,1.0
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N2CCCC2C(=O)O,0.0
C1CN(CC2(C1)CCNCC2)c3ccc(cc3)c4ccccc4,1.0
CCCN(C1CCS(=O)(=O)C1)C(=Nc2ccccc2)S,0.0
Clc1cccc(Oc2ncc3N=CC(=O)N(CCc4ccccc4)c3n2)c1,1.0
CCN(CC)S(=O)(=O)c1ccc(cc1)C(=O)NCCC2=Cc3c(OC)ccc(OC)c3NC2=O,0.0
CC(C)C(=O)NCCCc1ccccc1,0.0
OC(=O)c1cccnc1C(=O)O,0.0
COCCN1C(=O)C(=Nc2cnc(Oc3cccc(Cl)c3)nc12)c4ccc(F)cc4,1.0
O=C(NC1CC1)c2ccc(s2)c3nc4ccccc4s3,1.0
COc1ccccc1NC(=O)CSc2nnc(c3ccoc3C)n2CC4CCCO4,0.0
CCC(C)NC(=O)NC(=O)N(C1CCCCC1)S(=O)(=O)C,0.0
CC(=O)N1CCC2(CCCN(C2)c3ccncc3)CC1,0.0
Cc1ccc(C=NNC(=O)c2cc(OCC(F)(F)F)ccc2OCC(F)(F)F)cc1,0.0
Fc1ccc(Cn2cc(C=NN3C(=O)C4C5CC(C=C5)C4C3=O)c6ccccc26)cc1,0.0
O=C1N(CCc2ccccc2)C(=Nc3scc(c4cccs4)c13)SCC#N,1.0
CCOC(=O)C1=C(C)N=C(SC)N(C)C1c2ccccc2,1.0
Clc1ncccc1C(=O)Nc2ccc3OC(=O)C=Cc3c2,0.0
NC(=N)SCC(=O)O,0.0
COc1ccc(cc1OC)c2oc(NCc3cccnc3)c(n2)C#N,1.0
COc1ccccc1CN2CCC3(CC2)CCN(CC3)C(=O)C,0.0
COc1ccc(cc1)C2=Nc3cnc(nc3N(CC4CCCO4)C2=O)N(C)C,1.0
CC(=N)NCCCC(N)C(=O)O,0.0
Cc1onc(c1C(=O)N2CCN=C(C=C2)C(F)(F)Cl)c3c(F)cccc3Cl,0.0
CC(C)NC(=O)N1CCC2(CCCN(C2)C(=O)c3csnn3)C1,0.0
CC(C)OC(=O)COc1cc(C)cc2OC(=O)C3=C(CCCC3)c12,1.0
C1CCN(CC1)C2(CCCCC2)c3cc4ccccc4s3,0.0
[O-][N+](=O)c1ccc(OCC(=O)NN=C2CCCC2)cc1,1.0
CCCc1nnc(SCC(=O)N2CCCCC2C)n1CC3CCCO3,0.0
CCN1CCN(CC1)C(c2ccccn2)c3c(C)c(C)sc3NC(=O)c4ccccc4,0.0
COc1cccc(C(=O)ONC(=N)c2ccc(cc2)[N+](=O)[O-])c1OC,1.0
CCn1c(SCC(=O)NC(=O)NCc2occc2)nnc1c3cccs3,0.0
CCCCNC(=O)c1onc(CSc2ccccc2)c1C(=O)O,0.0
Cc1ccc(NC(=O)C(=Cc2cccnc2)NC(=O)c3occc3)cc1,0.0
Cc1ccc(cc1)n2c(Cc3ccccc3)nnc2SCC(=O)NNC(=O)Cc4ccccc4,0.0
CCOC(=O)Cc1csc(NC(=O)CCCCCN2C(=O)c3ccccc3C2=O)n1,1.0
Cc1cccc(C)c1NC(=O)C(N2CCCCC2)c3ccc(Cl)cc3Cl,0.0
Cc1ccc(CNC(=O)CCNC(=O)CN2C=Cc3ccccc3C2=O)cc1,0.0
COc1ccc(NC(=O)c2c3CCCc3nc4ccccc24)cc1,0.0
CCCNC(=O)c1cc2c(nn(C)c2s1)C(F)(F)F,1.0
Clc1ccc(C=NNc2ncnc3ccccc23)cc1Cl,1.0
CC(C)(C)CC(C)(C)c1cc(O)c(O)c(CN2CCCCC2)c1,0.0
O=C(CCC(=O)NNC(=O)COc1ccccc1)NCc2ccccc2,0.0
[O-][N+](=O)c1ccc(cc1)C(=O)Nc2nnc(COc3ccc(Cl)cc3)s2,0.0
CC(=NNC(=O)COc1ccc(Cl)cc1)CC(=O)NCCCN2CCOCC2,1.0
CCOc1cc2NC(=O)N(CCCC(=O)NCc3ccc(OC)cc3)C(=O)c2cc1OCC,0.0
CC(C)CCCC(C)C1CCC2C3CCC4CC(N)CCC4(C)C3CCC12C,0.0
COCCCNC(=O)C1C2OC3(CN(Cc4ccc(C)cc4)C(=O)C13)C=C2,0.0
Cc1ccc(CN2C(CCC2=O)C(=O)NCc3occc3)cc1,0.0
COc1ccc(cc1)N2C(=O)C(=Nc3cncnc23)C,0.0
CN(CC(=O)Nc1ccc(cc1)C#N)Cc2ccc(Cl)c(Cl)c2,1.0
CC(C)NC(=O)N1CCCC2(CCN(CC2)C(=O)c3csnn3)C1,0.0
Clc1ccccc1CN(C2CCS(=O)(=O)C2)C(=O)c3sc4ccccc4c3Cl,0.0
COc1ccc(cc1)C2=NN(CC(=O)Nc3ccc(Cl)c(Cl)c3)C(=O)c4ccccc24,0.0
COc1ccc(C=C(NC(=O)C)C(=O)O)cc1,0.0
Cc1cccc(CSc2nnc(NC(=O)c3occc3)s2)c1,1.0
CC(C)CC(NS(=O)(=O)c1ccc2nc(C)sc2c1)C(=O)O,0.0
COc1cc(C=CC(=O)N2CCN(CC(O)COc3ccccc3)CC2)cc(OC)c1OC,0.0
O=C1N(Cc2ccccc2)c3ncncc3N=C1c4ccccc4,1.0
CCCNC(=O)OCC1OC(CCON=C(C)CCC(=O)OCC2OC(C=CC2Oc3ccc(C)cc3)C#Cc4ccccc4)C=CC1Oc5ccc(OC)cc5,0.0
[O-][N+](=O)c1cc(C=C(C#N)c2nc3ccccc3[nH]2)ccc1N4CCCC4,1.0
Clc1ccc(NC(=O)N2CCC(CC2)N3CCCCC3)cc1Cl,0.0
NC(CC(=O)c1ccc(N)c(O)c1)C(=O)O,0.0
Cc1ccc(cc1)C(=O)NNC(=O)CSc2nnc3c4cc(F)ccc4[nH]c3n2,0.0
CN1CCN(CCCN2c3ccccc3Sc4ccc(cc24)C(F)(F)F)CC1,1.0
CC(C)CNC(=O)NC(=O)COc1ncnc2sccc12,0.0
CC(C)C(=O)N1CCN(CCN=CC2=C(O)N(C)C(=O)N(C)C2=O)CC1,0.0
S=C(Nc1ccc2c(Cc3ccccc23)c1)Nc4ccc5c(Cc6ccccc56)c4,1.0
Cn1ncc(c1C(=O)Nc2ccc3OCCOc3c2)[N+](=O)[O-],1.0
NC(CC(=O)N)C(=O)OCC#C,0.0
CN(C)c1ccc(C=C(C)[N+](=O)[O-])cc1,1.0
CCCC=C(CCC)C(NS(=O)(=O)c1ccc(cc1)C(F)(F)F)c2ccc(cc2)c3ccccc3,0.0
COC(=O)CC=CC(C)C(NS(=O)(=O)c1ccc(C)cc1)C=NOC(C)c2cn(nn2)C(CO)Cc3ccccc3,0.0
CS(=O)(=O)N1CCCC(C1)C(=O)N2CCC3(CC2)OCCO3,0.0
CCOc1cc(C=NNC(=O)c2ccncc2)ccc1OC(=O)c3ccc(cc3)[N+](=O)[O-],0.0
CCCn1cnc2c(SCc3ccc(Cl)cc3)nc(N)nc12,1.0
Clc1ccc(CN2N=C(C(=CC2=O)N3CCCCC3)c4ccccc4)cc1,1.0
CCOC(=O)C1CN(C1)S(=O)(=O)c2ccc(F)cc2,0.0
CCCCN(C)CCCNC(=O)c1ccc(cc1)N2CCCC2=O,0.0
SC(=N)Nc1cc2ccccc2c3ccccc13,1.0
CS(=O)(=O)c1ccccc1COC(=O)Nc2ccc(Cl)cc2,1.0
NC(=O)Nn1c(CCC(=O)O)ccc1c2ccc(F)cc2,0.0
CCOc1cc(C=NNC(=O)CN2CCCCC2)ccc1OCc3ccccc3,0.0
Cc1ccc(C=C2OC(=O)c3ccccc23)cc1,1.0
COc1ccc(CCCOc2cc(CCn3ccnc3)ccc2OC)cc1,1.0
O=C(N1CCC2(CCN(Cc3ccccc3)CC2)CC1)c4ccncc4,0.0
CC(C)n1nnnc1SCC(=O)NCCc2ccccc2,1.0
CC1(C)CC(CCO1)NCc2ccc3OCOc3c2,0.0
CCCC(=O)NCCc1c2c3ccccc3CCCn2c4ccc(OC)cc14,1.0
Clc1ccc(NC2=CC(=O)CC(C2)c3ccc(Cl)cc3)cc1,1.0
[O-][N+](=O)c1ccccc1c2oc(C=CC(=O)c3ccc(F)cc3)cc2,1.0
Cc1ccc(cc1Br)C2CC(=O)NC3=C2C(=O)CCC3,0.0
COC(=O)c1oc(COc2ccccc2C=CC)cc1,1.0
CC(Sc1cc(C)c2ccccc2n1)C(=O)NC3=C(C)N(C)N(C3=O)c4ccccc4,1.0
COC1=CC(=O)OC(C1)C=Cc2ccccc2,1.0
OC(=O)CNc1nc(Cl)ccc1[N+](=O)[O-],0.0
CN(C)CCNc1ncnc2c1sc3nc(N4CCOCC4)c5CSC(C)(C)Cc5c23,0.0
CC(CCc1ccccc1)NC(=O)C=Cc2ccccc2,1.0
Nc1ccc(cc1)S(=O)(=O)NCc2nccs2,0.0
CCOC(=O)c1nnn(c1c2ccccc2)c3nonc3N,1.0
CC1CCCC(C1C)N2C(=S)Nc3ccccc3C2=O,1.0
COc1ccc(Oc2ncc3N=CC(=O)N(CCc4ccccc4)c3n2)cc1,1.0
CCn1c(CC(=O)Nc2ccc(C)cc2)nnc1SCC(=O)Nc3nc(C)cs3,0.0
CC(=C)C1CNC(C1CC(=O)O)C(=O)O,0.0
Cc1ccccc1SCc2noc(C(=O)NCC3CCCO3)c2C(=O)O,0.0
COC(=O)C1(Cc2ccc(OC)cc2)C3C(CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N(C)C)n5C,0.0
CON=C(C(=O)NC1C2SCC(=C(N2C1=O)C(=O)O)C[N+]3(C)CCCC3)c4csc(N)n4,0.0
COCc1nnc(NC(=O)CC(c2ccccc2)c3ccccc3)s1,0.0
CN1C(=O)N(C)c2nc(COCc3nc4N(C)C(=O)N(C)C(=O)c4[nH]3)[nH]c2C1=O,0.0
COC1COC(=O)CC=CC(C)COC(=O)C(CCSC)NC(=O)CC=CC1C,0.0
Cc1ccc(C)c(NC(=O)C2CC(O)CN2C(=O)OC(C)(C)C)c1,0.0
Cc1ccc(Oc2nnn[nH]2)cc1,0.0
Cc1ccc(OCC(=O)NN=Cc2c(C)n(C)c3ccccc23)c(c1)[N+](=O)[O-],1.0
CCCCC1CC1C(NC(=O)c2ccccc2)c3ccc(cc3)C(=O)OC,1.0
CN1CC(c2ccccc2)C(O)(C(C1)c3ccccc3)C4(CN(C)CC(C4=O)c5ccccc5)c6ccccc6,0.0
OCCCNC(=O)c1ccccc1c2ccccc2C(=O)O,0.0
OCCNc1nc(SCc2ccccc2)nc3sc4CCCc4c13,1.0
O=C(Nc1ccccc1)N2CCC3(CC2)CCN(CC3)C(=O)Oc4ccccc4,0.0
Cc1cc2c(ccc3nonc23)n1c4ccccc4,1.0
CCN(CC(=O)O)CC(=O)O,0.0
COc1ccc(CNc2oc(COc3ccccc3)nc2C#N)cc1,1.0
Cc1cccc(C(=O)c2ccccc2C(=O)O)c1O,0.0
CC(C)C(NC(=O)c1ccc(cc1)S(=O)(=O)N2CCOCC2)c3nc4ccccc4[nH]3,0.0
COc1ccc(NC(=O)C)cc1NC(=O)CN2CCN(CC2)S(=O)(=O)c3ccc(cc3)C(C)C,0.0
O=S(=O)(Nc1cccc2c1ccc3cccn23)c4cccs4,1.0
CCn1c2ccccc2c3nnc(NCCCO)nc13,1.0
CC(C)(Oc1ccc(Cl)cc1)C(=O)Nc2cccnc2,1.0
CN1N(C(=O)C(=C1C)NC(=O)C2=C(C)OC(=O)C=C2C)c3ccccc3,0.0
CCC(C)(C)n1nnnc1C(N2CCN(CC2)c3cccc(c3)C(F)(F)F)c4cccnc4,0.0
Clc1ccc(cc1)C2C3C(=O)c4ccccc4C3=NC5=C2C(=O)CCC5,1.0
Clc1ccc(cc1)C(=O)NNC(=S)NC(=O)c2cccnc2,0.0
COc1cc(C)ccc1OCCOc2cc(C)ccc2Cl,0.0
COc1ccc(cc1)C(N(C(=O)c2cccs2)c3ccc4OCOc4c3)C(=O)NC5CCCCC5,0.0
CCOc1ccccc1N2C(=O)NC(=O)C(=Cc3ccc4CCc5cccc3c45)C2=O,1.0
Cc1c(NC(=O)CSc2ccc(Cl)cc2)cccc1c3oc4cccnc4n3,1.0
CN1C2CCC1CC(O)C2,0.0
ClC1=CC(=CN(Cc2ccc(Cl)cc2)C1=O)C(=O)N3CCOCC3,0.0
CCOC(=O)N1CCN(CC1)c2nc(cc(n2)C(F)(F)F)c3occc3,1.0
COc1ccc(cc1)N2C(=O)C(=Nc3cncnc23)c4cn(C)c5ccccc45,1.0
COCCNC(=O)c1ccc2c(c1)nc(C)n2c3cc(OC)c(OC)c(OC)c3,0.0
CC(=O)NC1CC2CCCC(C1)N2CC(=O)Nc3ccccc3,0.0
CCCCCOc1ccc(NC(=O)C(=O)NCCC2=CCCCC2)cc1,0.0
Cc1cccc(NC(=O)c2cc(Cl)nc3ccccc23)c1,1.0
Nc1ncc(c(n1)c2ccc(Cl)cc2)c3nnnn3c4ccc(Cl)cc4,0.0
CN(CCCNC(=O)C1CCC(=O)N1Cc2ccccc2Cl)c3ccccc3,0.0
O=C(CN1CCN(CC1)C(c2ccccc2)c3ccccc3)NC(=O)NCc4occc4,0.0
COc1ccc(cc1)N(CC(=O)NCc2cccc(OC)c2)S(=O)(=O)c3c(C)onc3C,0.0
CN1CCN(CC1)c2ncc3N=C(CCc4ccccc4)C(=O)N(Cc5ccc(F)cc5)c3n2,0.0
CCS(=O)(=O)c1ccc2OC(CN(c2c1)S(=O)(=O)c3ccc(OC)cc3)C(=O)O,0.0
[O-][N+](=O)c1cccc(c1)c2nnn(n2)C34CC5CC(CC(C5)C3)C4,0.0
COc1cccc(CC(NC(=O)C)C(=O)NC2CCN(CC2)c3nnnn3c4ccccc4)c1,0.0
CC(=Cc1ccccc1)C=NN2C(=S)NN=C2c3cccnc3,1.0
CC(C)Cc1nnc(NC(=O)c2cc(nc3ccccc23)c4ccccc4)s1,0.0
Clc1cccc(c1)N2C(=O)CC(N3CCOCC3)C2=O,0.0
COc1ccc(CCNC(=O)CC(NS(=O)(=O)c2ccc(NC(=O)C)cc2)C(C)C)cc1OC,0.0
